pre,post,type,n_synapses,stage
RIGL,URYVL,chemical,3,4
RIGR,AIBL,chemical,2,4
RIGR,AIZR,chemical,2,4
RIGR,AVEL,chemical,1,4
RIGR,AVER,chemical,3,4
RIGR,AVKL,chemical,3,4
RIGR,BAGL,chemical,3,4
RIGR,DVC,chemical,2,4
RIGR,OLQVR,chemical,1,4
RIGR,RIAR,chemical,1,4
RIGR,RIBR,chemical,2,4
RIGR,RIR,chemical,1,4
RIGR,RMGR,chemical,1,4
RIGR,RMHL,chemical,1,4
RIGR,URXR,chemical,1,4
RIGR,URYVR,chemical,1,4
RIH,AIZR,chemical,1,4
RIH,CEPDL,chemical,2,4
RIH,CEPDR,chemical,1,4
RIH,CEPshDR,chemical,1,4
RIH,GLRDL,chemical,1,4
RIH,GLRDR,chemical,1,4
RIH,IL2DL,chemical,3,4
RIH,IL2DR,chemical,1,4
RIH,IL2L,chemical,2,4
RIH,OLQDL,chemical,3,4
RIH,OLQDR,chemical,3,4
RIH,OLQVL,chemical,2,4
RIH,OLQVR,chemical,1,4
RIH,RIAL,chemical,1,4
RIH,RIAR,chemical,1,4
RIH,RIBL,chemical,1,4
RIH,RIPL,chemical,4,4
RIH,RIPR,chemical,4,4
RIH,RMED,chemical,1,4
RIML,AIBR,chemical,1,4
RIML,AVBL,chemical,1,4
RIML,AVBR,chemical,3,4
RIML,BWM-DR04,chemical,2,4
RIML,BWM-DR06,chemical,1,4
RIML,BWM-VR04,chemical,1,4
RIML,BWM-VR06,chemical,1,4
RIML,RIBL,chemical,4,4
RIML,RIBR,chemical,2,4
RIML,RIGL,chemical,1,4
RIML,RIS,chemical,2,4
RIML,RMDR,chemical,3,4
RIML,SAADR,chemical,1,4
RIML,SAAVL,chemical,3,4
RIML,SAAVR,chemical,3,4
RIML,SIADL,chemical,2,4
RIML,SMDDL,chemical,6,4
RIML,SMDDR,chemical,1,4
RIML,SMDVL,chemical,3,4
RIML,SMDVR,chemical,1,4
RIMR,AIBL,chemical,4,4
RIMR,AVBL,chemical,3,4
RIMR,BWM-DL04,chemical,1,4
RIMR,BWM-DL06,chemical,1,4
RIMR,BWM-VL04,chemical,1,4
RIMR,BWM-VL06,chemical,1,4
RIMR,RIBR,chemical,4,4
RIMR,RIGR,chemical,1,4
RIMR,RIS,chemical,1,4
RIMR,RMDL,chemical,4,4
RIMR,SAADR,chemical,1,4
RIMR,SAAVR,chemical,1,4
RIMR,SMDDL,chemical,1,4
RIMR,SMDDR,chemical,3,4
RIMR,SMDVL,chemical,2,4
RIMR,SMDVR,chemical,3,4
RIR,AIZL,chemical,4,4
RIR,AIZR,chemical,3,4
RIR,DVA,chemical,4,4
RIR,RIAL,chemical,2,4
RIR,RIAR,chemical,3,4
RIR,URXL,chemical,4,4
RIR,URXR,chemical,5,4
RIS,AVEL,chemical,4,4
RIS,AVER,chemical,7,4
RIS,AVKL,chemical,3,4
RIS,AVKR,chemical,2,4
RIS,CEPDR,chemical,1,4
RIS,CEPVL,chemical,2,4
RIS,CEPVR,chemical,1,4
RIS,RIBL,chemical,6,4
RIS,RIBR,chemical,3,4
RIS,RICR,chemical,1,4
RIS,RIML,chemical,3,4
RIS,RIMR,chemical,2,4
RIS,RMDR,chemical,1,4
RIS,SMDDR,chemical,1,4
RIS,URYDL,chemical,1,4
RIVL,BWM-VR05,chemical,3,4
RIVL,BWM-VR07,chemical,1,4
RIVL,GLRVR,chemical,2,4
RIVL,RIAL,chemical,4,4
RIVL,RIAR,chemical,2,4
RIVL,RIR,chemical,1,4
RIVL,RMDDR,chemical,3,4
RIVL,RMDL,chemical,3,4
RIVL,SAADR,chemical,4,4
RIVL,SIAVR,chemical,2,4
RIVL,SMDDR,chemical,1,4
RIVL,SMDVL,chemical,1,4
RIVR,BWM-VL07,chemical,2,4
RIVR,GLRVL,chemical,2,4
RIVR,RIAL,chemical,3,4
RIVR,RIAR,chemical,5,4
RIVR,RIR,chemical,1,4
RIVR,RMDDL,chemical,3,4
RIVR,RMDR,chemical,1,4
RIVR,SAADL,chemical,3,4
RIVR,SIAVL,chemical,1,4
RIVR,SMDDL,chemical,2,4
RIVR,SMDVR,chemical,1,4
RMDDL,BWM-DL01,chemical,1,4
RMDDL,BWM-DL03,chemical,1,4
RMDDL,BWM-DR01,chemical,1,4
RMDDL,BWM-DR02,chemical,2,4
RMDDL,BWM-DR03,chemical,1,4
RMDDL,BWM-DR04,chemical,2,4
RMDDL,RMDVR,chemical,3,4
RMDDR,BWM-DL01,chemical,4,4
RMDDR,BWM-DL02,chemical,4,4
RMDDR,BWM-DL03,chemical,4,4
RMDDR,BWM-DL04,chemical,4,4
RMDDR,RMDVL,chemical,5,4
RMDL,AVEL,chemical,1,4
RMDL,BWM-DR06,chemical,1,4
RMDL,BWM-VR02,chemical,1,4
RMDL,IL1R,chemical,2,4
RMDL,OLLR,chemical,1,4
RMDL,RIAL,chemical,7,4
RMDL,RIAR,chemical,3,4
RMDL,RMDDR,chemical,2,4
RMDL,RMDR,chemical,8,4
RMDL,RMDVR,chemical,2,4
RMDR,AVER,chemical,1,4
RMDR,BWM-DL02,chemical,1,4
RMDR,BWM-DL04,chemical,1,4
RMDR,BWM-DL06,chemical,1,4
RMDR,BWM-VL02,chemical,2,4
RMDR,BWM-VL04,chemical,1,4
RMDR,IL1L,chemical,3,4
RMDR,OLLL,chemical,3,4
RMDR,RIAL,chemical,3,4
RMDR,RIAR,chemical,6,4
RMDR,RMDDL,chemical,3,4
RMDR,RMDL,chemical,6,4
RMDR,RMDVL,chemical,1,4
RMDR,RMDVR,chemical,2,4
RMDVL,BWM-VR01,chemical,2,4
RMDVL,BWM-VR02,chemical,3,4
RMDVL,BWM-VR03,chemical,1,4
RMDVL,BWM-VR04,chemical,1,4
RMDVL,RMDDR,chemical,5,4
RMDVR,BWM-VL01,chemical,3,4
RMDVR,BWM-VL02,chemical,4,4
RMDVR,BWM-VL03,chemical,2,4
RMDVR,BWM-VL04,chemical,1,4
RMDVR,RMDDL,chemical,6,4
RMED,BWM-VL01,chemical,4,4
RMED,BWM-VL03,chemical,3,4
RMED,BWM-VR01,chemical,6,4
RMED,BWM-VR03,chemical,4,4
RMED,RMDVL,chemical,1,4
RMED,RMDVR,chemical,3,4
RMED,RMER,chemical,1,4
RMED,SMDDL,chemical,2,4
RMED,SMDDR,chemical,2,4
RMEL,BWM-DR02,chemical,5,4
RMEL,BWM-VR02,chemical,4,4
RMER,BWM-DL02,chemical,9,4
RMER,BWM-VL02,chemical,7,4
RMEV,BWM-DL01,chemical,5,4
RMEV,BWM-DL03,chemical,1,4
RMEV,BWM-DR01,chemical,7,4
RMEV,BWM-DR03,chemical,5,4
RMEV,RMDDL,chemical,2,4
RMEV,RMDDR,chemical,1,4
RMEV,RMED,chemical,1,4
RMEV,SMDVL,chemical,2,4
RMEV,SMDVR,chemical,1,4
RMGL,AVER,chemical,1,4
RMGL,BWM-DL04,chemical,1,4
RMGL,BWM-DL06,chemical,1,4
RMGL,BWM-VL04,chemical,1,4
RMGL,BWM-VL06,chemical,1,4
RMGL,RMDL,chemical,3,4
RMGL,RMDR,chemical,4,4
RMGL,RMDVL,chemical,2,4
RMGL,RMHR,chemical,2,4
RMGL,SIBVL,chemical,3,4
RMGR,BWM-VR06,chemical,1,4
RMGR,RMDL,chemical,3,4
RMGR,RMDR,chemical,2,4
RMGR,SIBDR,chemical,1,4
RMHL,AVKL,chemical,1,4
RMHL,RIGR,chemical,1,4
RMHR,CEPDL,chemical,1,4
RMHR,RMDR,chemical,1,4
SAADL,AVAL,chemical,5,4
SAADL,RIML,chemical,7,4
SAADL,RIMR,chemical,4,4
SAADL,SMDVR,chemical,4,4
SAADR,AVAR,chemical,3,4
SAADR,RIML,chemical,3,4
SAADR,RIMR,chemical,2,4
SAADR,SMDVL,chemical,1,4
SAAVL,AVAL,chemical,5,4
SAAVL,RIML,chemical,1,4
SAAVL,RIMR,chemical,5,4
SAAVL,SMDDR,chemical,3,4
SAAVR,AVAR,chemical,4,4
SAAVR,RIML,chemical,5,4
SAAVR,RIMR,chemical,2,4
SAAVR,SMDDL,chemical,3,4
SDQR,AVBL,chemical,1,4
SDQR,BDUR,chemical,1,4
SDQR,DVA,chemical,1,4
SDQR,PVR,chemical,1,4
SDQR,RICL,chemical,1,4
SMBDL,ALNR,chemical,1,4
SMBDL,BWM-DR01,chemical,2,4
SMBDL,BWM-DR02,chemical,1,4
SMBDL,BWM-DR03,chemical,2,4
SMBDL,BWM-DR04,chemical,2,4
SMBDL,BWM-DR05,chemical,2,4
SMBDL,GLRR,chemical,1,4
SMBDL,RMED,chemical,2,4
SMBDL,SAAVR,chemical,6,4
SMBDR,ALNL,chemical,1,4
SMBDR,BWM-DL01,chemical,2,4
SMBDR,BWM-DL02,chemical,1,4
SMBDR,BWM-DL03,chemical,2,4
SMBDR,BWM-DL04,chemical,1,4
SMBDR,BWM-DL05,chemical,1,4
SMBDR,RMDDR,chemical,1,4
SMBDR,RMED,chemical,1,4
SMBDR,SAAVL,chemical,3,4
SMBDR,SIBDL,chemical,1,4
SMBVL,BWM-VL01,chemical,3,4
SMBVL,BWM-VL02,chemical,1,4
SMBVL,BWM-VL03,chemical,3,4
SMBVL,BWM-VL04,chemical,1,4
SMBVL,BWM-VL05,chemical,2,4
SMBVL,BWM-VL07,chemical,1,4
SMBVL,CEPVL,chemical,1,4
SMBVL,RMDVR,chemical,1,4
SMBVL,RMEV,chemical,2,4
SMBVL,SAADL,chemical,6,4
SMBVR,BWM-VR01,chemical,2,4
SMBVR,BWM-VR02,chemical,1,4
SMBVR,BWM-VR03,chemical,2,4
SMBVR,BWM-VR04,chemical,1,4
SMBVR,RMEV,chemical,1,4
SMBVR,SAADR,chemical,5,4
SMDDL,BWM-DL01,chemical,1,4
SMDDL,BWM-DR01,chemical,1,4
SMDDL,BWM-DR03,chemical,2,4
SMDDL,RIAL,chemical,4,4
SMDDL,RIAR,chemical,4,4
SMDDL,SMDVR,chemical,3,4
SMDDR,BWM-DL01,chemical,1,4
SMDDR,BWM-DL03,chemical,1,4
SMDDR,BWM-DL04,chemical,1,4
SMDDR,RIAL,chemical,3,4
SMDDR,RIAR,chemical,4,4
SMDDR,RMDL,chemical,1,4
SMDDR,SMDVL,chemical,2,4
SMDVL,BWM-VR01,chemical,1,4
SMDVL,BWM-VR03,chemical,1,4
SMDVL,RIAL,chemical,4,4
SMDVL,RIAR,chemical,5,4
SMDVL,SMDDR,chemical,2,4
SMDVR,BWM-VL01,chemical,1,4
SMDVR,BWM-VL03,chemical,1,4
SMDVR,BWM-VR01,chemical,1,4
SMDVR,BWM-VR03,chemical,1,4
SMDVR,RIAL,chemical,6,4
SMDVR,RIAR,chemical,5,4
SMDVR,RMDDL,chemical,1,4
SMDVR,SMDDL,chemical,4,4
URADL,BWM-DL01,chemical,4,4
URADL,BWM-DL02,chemical,1,4
URADL,IL1DL,chemical,2,4
URADL,IL1L,chemical,1,4
URADL,RIPL,chemical,3,4
URADL,RMDVL,chemical,1,4
URADL,RMEL,chemical,1,4
URADR,BWM-DR01,chemical,4,4
URADR,BWM-DR02,chemical,2,4
URADR,IL1DR,chemical,2,4
URADR,RIPR,chemical,3,4
URADR,RMED,chemical,2,4
URADR,RMER,chemical,2,4
URAVL,BWM-VL01,chemical,5,4
URAVL,BWM-VL02,chemical,6,4
URAVL,RIPL,chemical,6,4
URAVL,RMEL,chemical,1,4
URAVL,RMEV,chemical,1,4
URAVR,BWM-VR01,chemical,3,4
URAVR,BWM-VR02,chemical,3,4
URAVR,IL1R,chemical,1,4
URAVR,RIPR,chemical,4,4
URAVR,RMER,chemical,2,4
URAVR,RMEV,chemical,2,4
URBL,ADAL,chemical,1,4
URBL,BWM-DL04,chemical,2,4
URBL,BWM-DL06,chemical,1,4
URBL,CEPDL,chemical,2,4
URBL,CEPVL,chemical,1,4
URBL,IL1L,chemical,2,4
URBL,PVR,chemical,1,4
URBL,RICL,chemical,1,4
URBL,RICR,chemical,1,4
URBL,RMDR,chemical,1,4
URBL,URXL,chemical,4,4
URBR,BWM-DR04,chemical,1,4
URBR,BWM-VR04,chemical,1,4
URBR,CEPDR,chemical,1,4
URBR,IL1R,chemical,2,4
URBR,RICL,chemical,1,4
URBR,RICR,chemical,1,4
URBR,URXR,chemical,4,4
URXL,AUAL,chemical,4,4
URXL,AVEL,chemical,1,4
URXL,RIAL,chemical,7,4
URXL,RICL,chemical,1,4
URXL,RIGL,chemical,6,4
URXL,RIR,chemical,4,4
URXL,RMGL,chemical,1,4
URXR,AUAR,chemical,2,4
URXR,AVER,chemical,2,4
URXR,IL2R,chemical,1,4
URXR,RIAR,chemical,8,4
URXR,RICL,chemical,2,4
URXR,RICR,chemical,1,4
URXR,RIGR,chemical,2,4
URXR,RIR,chemical,3,4
URXR,RMGR,chemical,1,4
URYDL,AVER,chemical,4,4
URYDL,RIBL,chemical,1,4
URYDL,RMDDR,chemical,1,4
URYDL,RMDVL,chemical,2,4
URYDL,SMDDR,chemical,3,4
URYDR,AVEL,chemical,1,4
URYDR,RIBR,chemical,2,4
URYDR,RMDDL,chemical,1,4
URYDR,RMDVR,chemical,1,4
URYDR,SMDDL,chemical,3,4
URYVL,AVER,chemical,4,4
URYVL,RIBL,chemical,2,4
URYVL,RMDDL,chemical,3,4
URYVL,RMDVR,chemical,1,4
URYVL,SMDVR,chemical,2,4
URYVR,AVEL,chemical,3,4
URYVR,CEPshVR,chemical,1,4
URYVR,RIBR,chemical,3,4
URYVR,RMDDR,chemical,3,4
URYVR,RMDVL,chemical,2,4
URYVR,SMDVL,chemical,2,4
