pre,post,type,n_synapses,stage
IL2VL,RMEL,chemical,5,5
IL2VL,RMER,chemical,2,5
IL2VL,RMEV,chemical,3,5
IL2VL,URAVL,chemical,4,5
IL2VL,URXL,chemical,1,5
IL2VR,BAGL,chemical,2,5
IL2VR,CEPVR,chemical,1,5
IL2VR,RIAR,chemical,1,5
IL2VR,RIH,chemical,1,5
IL2VR,RIPR,chemical,4,5
IL2VR,RMED,chemical,1,5
IL2VR,RMEL,chemical,2,5
IL2VR,RMER,chemical,3,5
IL2VR,RMEV,chemical,2,5
IL2VR,URAVR,chemical,2,5
OLLL,AVER,chemical,21,5
OLLL,CEPDL,chemical,4,5
OLLL,CEPVL,chemical,4,5
OLLL,RIBL,chemical,13,5
OLLL,RMDDL,chemical,8,5
OLLL,RMDR,chemical,1,5
OLLL,RMDVL,chemical,8,5
OLLL,RMEV,chemical,1,5
OLLL,SMDDR,chemical,4,5
OLLL,SMDVL,chemical,1,5
OLLL,SMDVR,chemical,3,5
OLLL,URYVL,chemical,1,5
OLLR,AVEL,chemical,18,5
OLLR,CEPDR,chemical,3,5
OLLR,CEPVR,chemical,6,5
OLLR,RIBR,chemical,9,5
OLLR,RMDDR,chemical,5,5
OLLR,RMDL,chemical,1,5
OLLR,RMDVR,chemical,7,5
OLLR,RMER,chemical,1,5
OLLR,SMDDL,chemical,4,5
OLLR,SMDVL,chemical,4,5
OLQDL,IL2L,chemical,2,5
OLQDL,RICL,chemical,1,5
OLQDL,RICR,chemical,1,5
OLQDL,RMDDR,chemical,2,5
OLQDL,RMED,chemical,1,5
OLQDL,SIBVL,chemical,2,5
OLQDL,URADL,chemical,1,5
OLQDR,IL2R,chemical,2,5
OLQDR,RICL,chemical,1,5
OLQDR,RICR,chemical,1,5
OLQDR,RMDDL,chemical,1,5
OLQDR,SIBVR,chemical,1,5
OLQVL,IL2L,chemical,1,5
OLQVL,RICL,chemical,1,5
OLQVL,RMDVR,chemical,3,5
OLQVL,SIBDL,chemical,3,5
OLQVR,IL2R,chemical,2,5
OLQVR,RICR,chemical,1,5
OLQVR,RMDVL,chemical,4,5
OLQVR,SIBDR,chemical,4,5
PVCL,ADEL,chemical,1,5
PVCL,AVAL,chemical,5,5
PVCL,AVAR,chemical,1,5
PVCL,AVBL,chemical,1,5
PVCL,AVBR,chemical,5,5
PVCL,AVER,chemical,1,5
PVCL,DVA,chemical,1,5
PVCL,RID,chemical,1,5
PVCR,ADAR,chemical,1,5
PVCR,AQR,chemical,2,5
PVCR,AVAL,chemical,1,5
PVCR,AVAR,chemical,2,5
PVCR,AVBL,chemical,1,5
PVCR,AVDL,chemical,2,5
PVCR,AVER,chemical,2,5
PVPL,AQR,chemical,3,5
PVPL,AVAL,chemical,3,5
PVPL,AVAR,chemical,2,5
PVPL,AVBL,chemical,3,5
PVPL,AVBR,chemical,2,5
PVPL,AVFR,chemical,1,5
PVPL,PVCL,chemical,3,5
PVPL,RIGL,chemical,1,5
PVPL,SAADL,chemical,1,5
PVPL,URXL,chemical,1,5
PVPR,AQR,chemical,4,5
PVPR,ASHR,chemical,1,5
PVPR,AVBL,chemical,2,5
PVPR,AVBR,chemical,4,5
PVPR,AVJL,chemical,2,5
PVPR,DVA,chemical,1,5
PVPR,PVCR,chemical,5,5
PVPR,RIS,chemical,1,5
PVPR,SMBDR,chemical,1,5
PVPR,URXR,chemical,1,5
PVQL,AIAL,chemical,6,5
PVQL,AIML,chemical,1,5
PVQL,ASJL,chemical,2,5
PVQL,ASKL,chemical,5,5
PVQL,AVFL,chemical,1,5
PVQL,AWAL,chemical,1,5
PVQR,AIAR,chemical,7,5
PVQR,AIMR,chemical,1,5
PVQR,ASHR,chemical,1,5
PVQR,ASJR,chemical,1,5
PVQR,ASKR,chemical,6,5
PVQR,CEPshVR,chemical,2,5
PVR,AVBL,chemical,4,5
PVR,AVBR,chemical,9,5
PVR,AVJL,chemical,5,5
PVR,CEPVL,chemical,1,5
PVR,IL1DL,chemical,1,5
PVR,IL1DR,chemical,2,5
PVR,IL1VL,chemical,2,5
PVR,IL1VR,chemical,2,5
PVR,RIPL,chemical,7,5
PVR,RIPR,chemical,7,5
PVR,RIVR,chemical,1,5
PVR,SIBVL,chemical,1,5
PVR,URADL,chemical,1,5
PVR,URYVR,chemical,1,5
PVT,AIBL,chemical,2,5
PVT,AIBR,chemical,3,5
PVT,AVKL,chemical,9,5
PVT,AVKR,chemical,8,5
PVT,AVL,chemical,2,5
PVT,DVC,chemical,4,5
PVT,IL1VL,chemical,1,5
PVT,IL2VL,chemical,1,5
PVT,IL2VR,chemical,1,5
PVT,RIGL,chemical,2,5
PVT,RIGR,chemical,2,5
PVT,RIH,chemical,1,5
PVT,SMBDR,chemical,1,5
PVT,URAVL,chemical,1,5
PVT,URAVR,chemical,1,5
PVT,URYVL,chemical,1,5
RIAL,CEPDL,chemical,3,5
RIAL,CEPVL,chemical,5,5
RIAL,RIAR,chemical,23,5
RIAL,RIVL,chemical,3,5
RIAL,RIVR,chemical,3,5
RIAL,RMDDL,chemical,15,5
RIAL,RMDDR,chemical,7,5
RIAL,RMDL,chemical,14,5
RIAL,RMDR,chemical,12,5
RIAL,RMDVL,chemical,17,5
RIAL,RMDVR,chemical,11,5
RIAL,RMHL,chemical,1,5
RIAL,SIADL,chemical,5,5
RIAL,SIADR,chemical,2,5
RIAL,SIAVR,chemical,6,5
RIAL,SMDDL,chemical,9,5
RIAL,SMDDR,chemical,13,5
RIAL,SMDVL,chemical,8,5
RIAL,SMDVR,chemical,14,5
RIAR,CEPDR,chemical,3,5
RIAR,CEPVL,chemical,1,5
RIAR,GLRVL,chemical,1,5
RIAR,RIAL,chemical,20,5
RIAR,RIVR,chemical,2,5
RIAR,RMDDL,chemical,10,5
RIAR,RMDDR,chemical,11,5
RIAR,RMDL,chemical,12,5
RIAR,RMDR,chemical,9,5
RIAR,RMDVL,chemical,7,5
RIAR,RMDVR,chemical,16,5
RIAR,SIADR,chemical,6,5
RIAR,SIAVL,chemical,7,5
RIAR,SMDDL,chemical,10,5
RIAR,SMDDR,chemical,5,5
RIAR,SMDVL,chemical,12,5
RIAR,SMDVR,chemical,12,5
RIBL,AIBR,chemical,3,5
RIBL,AIZL,chemical,1,5
RIBL,AUAL,chemical,1,5
RIBL,AVAL,chemical,1,5
RIBL,AVEL,chemical,2,5
RIBL,AVER,chemical,5,5
RIBL,BAGR,chemical,3,5
RIBL,DVA,chemical,1,5
RIBL,RIAL,chemical,2,5
RIBL,RIS,chemical,1,5
RIBL,RMDR,chemical,1,5
RIBL,SMDDL,chemical,1,5
RIBL,SMDDR,chemical,1,5
RIBL,SMDVR,chemical,2,5
RIBR,AIBL,chemical,3,5
RIBR,AIZR,chemical,1,5
RIBR,AUAR,chemical,1,5
RIBR,AVDL,chemical,1,5
RIBR,AVEL,chemical,6,5
RIBR,AVER,chemical,4,5
RIBR,BAGL,chemical,3,5
RIBR,RIAR,chemical,3,5
RIBR,RMDL,chemical,1,5
RIBR,SMDDL,chemical,1,5
RIBR,SMDVL,chemical,2,5
RIBR,URYDR,chemical,1,5
RIBR,URYVR,chemical,1,5
RICL,AIBR,chemical,1,5
RICL,AVAL,chemical,7,5
RICL,AVAR,chemical,3,5
RICL,BWM-VL04,chemical,1,5
RICL,CEPVL,chemical,1,5
RICL,RIML,chemical,1,5
RICL,RIMR,chemical,1,5
RICL,RMDL,chemical,1,5
RICL,RMDR,chemical,1,5
RICL,RMHL,chemical,1,5
RICL,SIBVR,chemical,1,5
RICL,SMBDR,chemical,3,5
RICL,SMDDR,chemical,3,5
RICR,ADAL,chemical,1,5
RICR,ADAR,chemical,1,5
RICR,AVAL,chemical,2,5
RICR,AVAR,chemical,8,5
RICR,RIML,chemical,2,5
RICR,RIMR,chemical,1,5
RICR,RMHL,chemical,1,5
RICR,RMHR,chemical,1,5
RICR,SAADR,chemical,1,5
RICR,SAAVR,chemical,2,5
RICR,SMDDL,chemical,4,5
RICR,SMDDR,chemical,2,5
RICR,SMDVL,chemical,4,5
RICR,SMDVR,chemical,1,5
RIFL,ADAL,chemical,1,5
RIFL,ALML,chemical,1,5
RIFL,ASHL,chemical,2,5
RIFL,AVBL,chemical,10,5
RIFL,AVHL,chemical,2,5
RIFL,AVJR,chemical,2,5
RIFL,RIML,chemical,4,5
RIFL,SDQL,chemical,2,5
RIFR,ALMR,chemical,1,5
RIFR,AVBR,chemical,8,5
RIFR,AVJL,chemical,3,5
RIFR,AVJR,chemical,2,5
RIFR,PVPR,chemical,1,5
RIFR,RIMR,chemical,5,5
RIGL,AIBR,chemical,2,5
RIGL,AIZL,chemical,7,5
RIGL,AVEL,chemical,4,5
RIGL,AVER,chemical,1,5
RIGL,AVKR,chemical,3,5
RIGL,BAGR,chemical,3,5
RIGL,DVC,chemical,1,5
RIGL,OLQVL,chemical,1,5
RIGL,RIAL,chemical,1,5
RIGL,RIBL,chemical,3,5
RIGL,RIR,chemical,1,5
RIGL,RMGL,chemical,3,5
RIGL,URYDL,chemical,1,5
RIGL,URYVL,chemical,2,5
RIGR,AIBL,chemical,1,5
RIGR,AIZR,chemical,3,5
RIGR,AVER,chemical,2,5
RIGR,AVKL,chemical,4,5
RIGR,BAGL,chemical,1,5
RIGR,OLQVR,chemical,1,5
RIGR,RIBR,chemical,1,5
RIGR,RIML,chemical,1,5
RIGR,RIR,chemical,1,5
RIGR,RMGR,chemical,1,5
RIGR,RMHL,chemical,3,5
RIGR,RMHR,chemical,5,5
RIGR,URYVR,chemical,1,5
RIH,ADFR,chemical,1,5
RIH,AIZL,chemical,3,5
RIH,AIZR,chemical,5,5
RIH,AUAL,chemical,2,5
RIH,BAGL,chemical,2,5
RIH,BAGR,chemical,1,5
RIH,CEPDL,chemical,1,5
RIH,GLRDR,chemical,1,5
RIH,GLRL,chemical,1,5
RIH,GLRVL,chemical,1,5
RIH,GLRVR,chemical,1,5
RIH,IL2DL,chemical,1,5
RIH,IL2DR,chemical,1,5
RIH,IL2L,chemical,1,5
RIH,IL2VL,chemical,1,5
RIH,IL2VR,chemical,1,5
RIH,OLQDL,chemical,3,5
RIH,OLQDR,chemical,2,5
RIH,OLQVL,chemical,2,5
RIH,OLQVR,chemical,1,5
RIH,RIAL,chemical,8,5
RIH,RIAR,chemical,10,5
RIH,RIBL,chemical,4,5
RIH,RIBR,chemical,4,5
RIH,RIPL,chemical,7,5
RIH,RIPR,chemical,5,5
RIH,RIR,chemical,1,5
RIH,URYVR,chemical,1,5
RIML,AIBR,chemical,2,5
RIML,AVBL,chemical,1,5
RIML,AVBR,chemical,2,5
RIML,BWM-DR04,chemical,1,5
RIML,BWM-DR06,chemical,1,5
RIML,BWM-VR04,chemical,1,5
RIML,BWM-VR06,chemical,1,5
RIML,RIBL,chemical,2,5
RIML,RIBR,chemical,1,5
RIML,RIGL,chemical,1,5
RIML,RIVL,chemical,1,5
RIML,RMDL,chemical,1,5
RIML,RMDR,chemical,3,5
RIML,SAAVL,chemical,2,5
RIML,SAAVR,chemical,3,5
RIML,SMDDL,chemical,4,5
RIML,SMDDR,chemical,3,5
RIML,SMDVL,chemical,5,5
RIML,SMDVR,chemical,1,5
RIMR,AIBL,chemical,3,5
RIMR,AVAL,chemical,1,5
RIMR,AVBL,chemical,4,5
RIMR,AVBR,chemical,1,5
RIMR,BWM-DL04,chemical,1,5
RIMR,BWM-DL06,chemical,2,5
RIMR,RIBL,chemical,4,5
RIMR,RIBR,chemical,4,5
RIMR,RMDL,chemical,4,5
RIMR,RMDR,chemical,3,5
RIMR,RMEV,chemical,1,5
RIMR,SAADL,chemical,3,5
RIMR,SAADR,chemical,1,5
RIMR,SAAVL,chemical,3,5
RIMR,SAAVR,chemical,2,5
RIMR,SIADL,chemical,1,5
RIMR,SIADR,chemical,1,5
RIMR,SMDDL,chemical,1,5
RIMR,SMDDR,chemical,5,5
RIMR,SMDVL,chemical,1,5
RIMR,SMDVR,chemical,5,5
RIR,AIZL,chemical,4,5
RIR,AIZR,chemical,5,5
RIR,AQR,chemical,1,5
RIR,AUAL,chemical,1,5
RIR,AVER,chemical,2,5
RIR,DVA,chemical,3,5
RIR,RIAL,chemical,5,5
RIR,RIAR,chemical,8,5
RIR,RIGL,chemical,1,5
RIR,RIH,chemical,1,5
RIR,URXL,chemical,5,5
RIR,URXR,chemical,5,5
RIS,AVEL,chemical,6,5
RIS,AVER,chemical,6,5
RIS,AVKL,chemical,3,5
RIS,AVKR,chemical,3,5
RIS,AVL,chemical,2,5
RIS,CEPDL,chemical,2,5
RIS,CEPDR,chemical,1,5
RIS,CEPVL,chemical,2,5
RIS,CEPVR,chemical,2,5
RIS,OLLR,chemical,1,5
RIS,RIBL,chemical,2,5
RIS,RIBR,chemical,3,5
RIS,RIML,chemical,3,5
RIS,RIMR,chemical,4,5
RIS,RMDL,chemical,4,5
RIS,SMDDL,chemical,1,5
RIS,SMDDR,chemical,1,5
RIVL,GLRVR,chemical,1,5
RIVL,RIAL,chemical,1,5
RIVL,RIAR,chemical,4,5
RIVL,RIS,chemical,1,5
RIVL,RMDDR,chemical,3,5
RIVL,RMDVL,chemical,1,5
RIVL,SAADR,chemical,4,5
RIVL,SIAVR,chemical,1,5
RIVL,SMDDL,chemical,2,5
RIVL,SMDDR,chemical,1,5
RIVL,SMDVL,chemical,2,5
RIVR,BWM-VL05,chemical,2,5
RIVR,BWM-VL06,chemical,1,5
RIVR,BWM-VL07,chemical,1,5
RIVR,BWM-VL08,chemical,1,5
RIVR,GLRVL,chemical,2,5
RIVR,RIAL,chemical,1,5
RIVR,RIAR,chemical,2,5
RIVR,RIMR,chemical,1,5
RIVR,RMDDL,chemical,1,5
RIVR,RMDR,chemical,1,5
RIVR,SAADL,chemical,3,5
RIVR,SIAVL,chemical,2,5
RIVR,SMDDL,chemical,4,5
RMDDL,BWM-DR01,chemical,5,5
RMDDL,BWM-DR02,chemical,3,5
RMDDL,BWM-DR03,chemical,3,5
RMDDL,BWM-DR04,chemical,4,5
RMDDL,BWM-DR05,chemical,2,5
RMDDL,IL1R,chemical,1,5
RMDDL,RMDDR,chemical,1,5
RMDDL,RMDVR,chemical,9,5
RMDDR,BWM-DL01,chemical,4,5
RMDDR,BWM-DL02,chemical,5,5
RMDDR,BWM-DL03,chemical,5,5
RMDDR,BWM-DL04,chemical,5,5
RMDDR,BWM-DL05,chemical,1,5
RMDDR,BWM-DR03,chemical,1,5
RMDDR,BWM-DR05,chemical,1,5
RMDDR,RMDDL,chemical,1,5
RMDDR,RMDVL,chemical,9,5
RMDDR,RMER,chemical,1,5
RMDL,BWM-DR04,chemical,1,5
RMDL,BWM-VR02,chemical,1,5
RMDL,BWM-VR04,chemical,2,5
RMDL,IL1R,chemical,2,5
RMDL,IL2R,chemical,1,5
RMDL,RIAL,chemical,8,5
RMDL,RIAR,chemical,5,5
RMDL,RMDDL,chemical,1,5
RMDL,RMDR,chemical,7,5
RMDL,RMDVL,chemical,1,5
RMDL,RMDVR,chemical,1,5
RMDL,RMGR,chemical,1,5
RMDL,RMHL,chemical,2,5
RMDR,BWM-DL02,chemical,1,5
RMDR,BWM-DL04,chemical,1,5
RMDR,BWM-VL02,chemical,3,5
RMDR,BWM-VL04,chemical,3,5
RMDR,CEPVL,chemical,1,5
RMDR,IL1L,chemical,1,5
RMDR,IL2L,chemical,1,5
RMDR,RIAL,chemical,5,5
RMDR,RIAR,chemical,8,5
RMDR,RMDDR,chemical,2,5
RMDR,RMDL,chemical,9,5
RMDR,RMDVL,chemical,2,5
RMDR,RMER,chemical,1,5
RMDR,SIAVL,chemical,2,5
RMDR,SIBDL,chemical,1,5
RMDR,SMDVR,chemical,1,5
RMDVL,BWM-VL01,chemical,1,5
RMDVL,BWM-VR01,chemical,4,5
RMDVL,BWM-VR02,chemical,7,5
RMDVL,BWM-VR03,chemical,5,5
RMDVL,BWM-VR04,chemical,7,5
RMDVL,RMDDR,chemical,10,5
RMDVL,RMDVR,chemical,2,5
RMDVR,BWM-VL01,chemical,5,5
RMDVR,BWM-VL02,chemical,6,5
RMDVR,BWM-VL03,chemical,4,5
RMDVR,BWM-VL04,chemical,10,5
RMDVR,BWM-VL06,chemical,1,5
RMDVR,BWM-VR01,chemical,1,5
RMDVR,BWM-VR03,chemical,3,5
RMDVR,BWM-VR05,chemical,2,5
RMDVR,RMDDL,chemical,10,5
RMDVR,RMDVL,chemical,1,5
RMDVR,SMBVL,chemical,1,5
RMED,BWM-VL01,chemical,7,5
RMED,BWM-VL03,chemical,2,5
RMED,BWM-VR01,chemical,7,5
RMED,BWM-VR03,chemical,2,5
RMED,RMDVL,chemical,1,5
RMED,RMDVR,chemical,3,5
RMED,SMDDL,chemical,2,5
RMED,SMDDR,chemical,2,5
RMEL,BWM-DR02,chemical,9,5
RMEL,BWM-VR02,chemical,8,5
RMEL,GLRVR,chemical,1,5
RMEL,IL1R,chemical,1,5
RMER,BWM-DL02,chemical,14,5
RMER,BWM-VL02,chemical,11,5
RMER,BWM-VL04,chemical,2,5
RMER,IL1L,chemical,1,5
RMER,URADL,chemical,1,5
RMEV,BWM-DL01,chemical,6,5
RMEV,BWM-DL03,chemical,4,5
RMEV,BWM-DR01,chemical,5,5
RMEV,BWM-DR03,chemical,4,5
RMEV,RMDDL,chemical,5,5
RMEV,RMDDR,chemical,2,5
RMEV,RMER,chemical,1,5
RMEV,SMDDR,chemical,1,5
RMEV,SMDVR,chemical,1,5
RMGL,ADAL,chemical,1,5
RMGL,ASHL,chemical,1,5
RMGL,AVBL,chemical,1,5
RMGL,AVBR,chemical,1,5
RMGL,AVKR,chemical,2,5
RMGL,BWM-DL06,chemical,1,5
RMGL,BWM-DL08,chemical,1,5
RMGL,BWM-VL04,chemical,1,5
RMGL,BWM-VL06,chemical,1,5
RMGL,RIGL,chemical,2,5
RMGL,RMDL,chemical,4,5
RMGL,RMDR,chemical,3,5
RMGL,RMDVL,chemical,1,5
RMGL,SAADL,chemical,1,5
RMGL,SAADR,chemical,1,5
RMGL,SIAVL,chemical,1,5
RMGL,SMBVL,chemical,1,5
RMGR,ALNR,chemical,1,5
RMGR,AVBR,chemical,1,5
RMGR,AVJL,chemical,1,5
RMGR,BWM-DR06,chemical,1,5
RMGR,BWM-VR04,chemical,1,5
RMGR,BWM-VR06,chemical,2,5
RMGR,BWM-VR08,chemical,2,5
RMGR,RMDL,chemical,6,5
RMGR,RMDR,chemical,4,5
RMGR,RMDVR,chemical,3,5
RMGR,RMHL,chemical,1,5
RMGR,RMHR,chemical,1,5
RMGR,SAADL,chemical,1,5
RMGR,SIBDR,chemical,2,5
RMGR,SIBVR,chemical,1,5
RMHL,BWM-DR02,chemical,3,5
RMHL,BWM-DR04,chemical,1,5
RMHL,BWM-VR02,chemical,5,5
RMHL,BWM-VR04,chemical,5,5
RMHL,RMDL,chemical,1,5
RMHL,RMDR,chemical,3,5
RMHL,RMGR,chemical,1,5
RMHL,RMHR,chemical,1,5
RMHR,BWM-DR02,chemical,5,5
RMHR,BWM-DR04,chemical,3,5
RMHR,BWM-VR02,chemical,1,5
RMHR,BWM-VR04,chemical,1,5
RMHR,RMDDL,chemical,1,5
RMHR,RMDR,chemical,1,5
RMHR,RMHL,chemical,1,5
SAADL,AVAL,chemical,6,5
SAADL,RIML,chemical,3,5
SAADL,RIMR,chemical,6,5
SAADL,SMDVR,chemical,3,5
SAADR,AVAR,chemical,5,5
SAADR,RIML,chemical,3,5
SAADR,RIMR,chemical,4,5
SAAVL,AVAL,chemical,11,5
SAAVL,RIAR,chemical,1,5
SAAVL,RIML,chemical,6,5
SAAVL,RIMR,chemical,7,5
SAAVL,SAADR,chemical,2,5
SAAVL,SMDDR,chemical,2,5
SAAVR,AVAR,chemical,13,5
SAAVR,RIML,chemical,7,5
SAAVR,RIMR,chemical,6,5
SAAVR,SMDDL,chemical,2,5
SDQL,RMHR,chemical,1,5
SDQL,SIBVR,chemical,1,5
SDQR,AVBL,chemical,2,5
SDQR,PVR,chemical,2,5
SDQR,RICL,chemical,1,5
SDQR,SIBVL,chemical,1,5
SMBDL,ADAL,chemical,1,5
SMBDL,ADAR,chemical,1,5
SMBDL,AVBR,chemical,1,5
SMBDL,BWM-DR01,chemical,2,5
SMBDL,BWM-DR02,chemical,1,5
SMBDL,BWM-DR03,chemical,3,5
SMBDL,BWM-DR04,chemical,1,5
SMBDL,BWM-DR05,chemical,1,5
SMBDL,CEPshDR,chemical,1,5
SMBDL,RMDDL,chemical,1,5
SMBDL,RMED,chemical,2,5
SMBDL,SAAVR,chemical,4,5
SMBDL,SIBDL,chemical,1,5
SMBDR,ADAL,chemical,1,5
SMBDR,AVBL,chemical,1,5
SMBDR,BWM-DL01,chemical,4,5
SMBDR,BWM-DL02,chemical,2,5
SMBDR,BWM-DL03,chemical,6,5
SMBDR,BWM-DL04,chemical,3,5
SMBDR,BWM-DL05,chemical,2,5
SMBDR,GLRDL,chemical,2,5
SMBDR,RMDVR,chemical,1,5
SMBDR,RMED,chemical,1,5
SMBDR,SAAVL,chemical,4,5
SMBDR,SAAVR,chemical,1,5
SMBVL,BWM-VL01,chemical,2,5
SMBVL,BWM-VL02,chemical,3,5
SMBVL,BWM-VL03,chemical,2,5
SMBVL,BWM-VL04,chemical,3,5
SMBVL,BWM-VL05,chemical,1,5
SMBVL,BWM-VL07,chemical,1,5
SMBVL,GLRL,chemical,2,5
SMBVL,RIH,chemical,1,5
SMBVL,RMEV,chemical,2,5
SMBVL,RMFL,chemical,1,5
SMBVL,SAADL,chemical,9,5
SMBVL,SAAVR,chemical,1,5
SMBVL,SIBDL,chemical,2,5
SMBVR,BWM-VR01,chemical,3,5
SMBVR,BWM-VR02,chemical,1,5
SMBVR,BWM-VR03,chemical,5,5
SMBVR,BWM-VR04,chemical,1,5
SMBVR,BWM-VR05,chemical,1,5
SMBVR,BWM-VR06,chemical,1,5
SMBVR,CEPVR,chemical,2,5
SMBVR,RMEV,chemical,1,5
SMBVR,SAADR,chemical,7,5
SMBVR,SIAVR,chemical,1,5
SMDDL,BWM-DR01,chemical,1,5
SMDDL,BWM-DR03,chemical,2,5
SMDDL,BWM-DR04,chemical,1,5
SMDDL,BWM-DR05,chemical,2,5
SMDDL,BWM-DR06,chemical,1,5
SMDDL,CEPDR,chemical,1,5
SMDDL,RIAL,chemical,3,5
SMDDL,RIAR,chemical,4,5
SMDDL,RIML,chemical,1,5
SMDDL,SMDVR,chemical,1,5
SMDDR,BWM-DL01,chemical,2,5
SMDDR,BWM-DL03,chemical,3,5
SMDDR,BWM-DL04,chemical,1,5
SMDDR,BWM-DL05,chemical,2,5
SMDDR,BWM-DL06,chemical,1,5
SMDDR,BWM-DR01,chemical,1,5
SMDDR,BWM-DR03,chemical,1,5
SMDDR,CEPDL,chemical,2,5
SMDDR,RIAL,chemical,4,5
SMDDR,RIAR,chemical,4,5
SMDDR,RIMR,chemical,1,5
SMDDR,RMDL,chemical,1,5
SMDDR,RMEV,chemical,1,5
SMDDR,SMDVL,chemical,4,5
SMDVL,BWM-VR01,chemical,1,5
SMDVL,BWM-VR03,chemical,2,5
SMDVL,BWM-VR04,chemical,1,5
SMDVL,BWM-VR06,chemical,1,5
SMDVL,CEPVR,chemical,3,5
SMDVL,RIAL,chemical,5,5
SMDVL,RIAR,chemical,5,5
SMDVL,RMDL,chemical,1,5
SMDVL,SMDDR,chemical,1,5
SMDVR,BWM-VL01,chemical,1,5
SMDVR,BWM-VL03,chemical,1,5
SMDVR,BWM-VL05,chemical,1,5
SMDVR,BWM-VR01,chemical,1,5
SMDVR,RIAL,chemical,4,5
SMDVR,RIAR,chemical,3,5
SMDVR,SMDDL,chemical,2,5
URADL,BWM-DL01,chemical,4,5
URADL,BWM-DL02,chemical,3,5
URADL,BWM-DL03,chemical,1,5
URADL,RIPL,chemical,4,5
URADL,RMED,chemical,2,5
URADL,RMEL,chemical,3,5
URADL,RMEV,chemical,1,5
URADR,BWM-DR01,chemical,5,5
URADR,BWM-DR02,chemical,5,5
URADR,IL1DR,chemical,2,5
URADR,RIPR,chemical,6,5
URADR,RMED,chemical,1,5
URADR,RMER,chemical,2,5
URADR,RMEV,chemical,1,5
URAVL,BWM-VL01,chemical,3,5
URAVL,BWM-VL02,chemical,4,5
URAVL,BWM-VL03,chemical,1,5
URAVL,IL1L,chemical,1,5
URAVL,IL1VL,chemical,2,5
URAVL,RIPL,chemical,3,5
URAVL,RMDVR,chemical,1,5
URAVL,RMEL,chemical,2,5
URAVL,RMEV,chemical,2,5
URAVR,BWM-DR02,chemical,1,5
URAVR,BWM-VR01,chemical,1,5
URAVR,BWM-VR02,chemical,5,5
URAVR,IL1VR,chemical,1,5
URAVR,RIPR,chemical,5,5
URAVR,RMEL,chemical,1,5
URAVR,RMER,chemical,2,5
URAVR,RMEV,chemical,3,5
URBL,ADAL,chemical,1,5
URBL,BWM-DL04,chemical,1,5
URBL,BWM-DL06,chemical,1,5
URBL,CEPDL,chemical,2,5
URBL,CEPVL,chemical,3,5
URBL,IL1L,chemical,1,5
URBL,IL2L,chemical,1,5
URBL,PVR,chemical,2,5
URBL,RMDL,chemical,2,5
URBL,SIAVL,chemical,1,5
URBL,URXL,chemical,3,5
URBR,ADER,chemical,1,5
URBR,CEPDR,chemical,2,5
URBR,CEPVR,chemical,1,5
URBR,IL1R,chemical,3,5
URBR,IL2R,chemical,1,5
URBR,RICL,chemical,3,5
URBR,RICR,chemical,1,5
URBR,RMGR,chemical,1,5
URBR,RMHL,chemical,2,5
URBR,RMHR,chemical,1,5
URBR,URXR,chemical,7,5
URXL,ADAL,chemical,1,5
URXL,AUAL,chemical,13,5
URXL,AVEL,chemical,1,5
URXL,AVJR,chemical,1,5
URXL,RIAL,chemical,18,5
URXL,RICL,chemical,1,5
URXL,RIGL,chemical,4,5
URXL,RIR,chemical,4,5
URXL,RMGL,chemical,1,5
URXR,ADAR,chemical,1,5
URXR,AQR,chemical,1,5
URXR,AUAR,chemical,15,5
URXR,AVER,chemical,1,5
URXR,PVPR,chemical,1,5
URXR,RIAR,chemical,14,5
URXR,RICL,chemical,1,5
URXR,RICR,chemical,2,5
URXR,RIGR,chemical,3,5
URXR,RIR,chemical,2,5
URXR,URAVR,chemical,1,5
URYDL,AVER,chemical,2,5
URYDL,BWM-DL01,chemical,1,5
URYDL,IL1DL,chemical,2,5
URYDL,RIBL,chemical,3,5
URYDL,RMDDL,chemical,1,5
URYDL,RMDDR,chemical,4,5
URYDL,RMDVL,chemical,3,5
URYDL,SMDDR,chemical,7,5
URYDR,AVEL,chemical,3,5
URYDR,BWM-DR01,chemical,2,5
URYDR,BWM-DR03,chemical,1,5
URYDR,CEPDR,chemical,2,5
URYDR,OLLR,chemical,1,5
URYDR,RIBR,chemical,2,5
URYDR,RMDDL,chemical,3,5
URYDR,RMDDR,chemical,1,5
URYDR,RMDVR,chemical,2,5
URYDR,RMER,chemical,1,5
URYDR,RMEV,chemical,1,5
URYDR,SMDDL,chemical,5,5
URYDR,URADR,chemical,1,5
URYVL,AVER,chemical,3,5
URYVL,BWM-VL01,chemical,1,5
URYVL,OLLL,chemical,1,5
URYVL,RIAL,chemical,1,5
URYVL,RIBL,chemical,2,5
URYVL,RMDDL,chemical,2,5
URYVL,RMDVR,chemical,3,5
URYVL,SMDVR,chemical,3,5
URYVR,AVEL,chemical,5,5
URYVR,RIBR,chemical,5,5
URYVR,RMDDR,chemical,1,5
URYVR,RMDVL,chemical,3,5
URYVR,SMDVL,chemical,5,5
