pre,post,type,n_synapses,stage
BDUL,URADL,chemical,1,8
BDUR,ALMR,chemical,4,8
BDUR,AVFL,chemical,1,8
BDUR,AVFR,chemical,4,8
BDUR,AVJR,chemical,2,8
BDUR,AVM,chemical,1,8
BDUR,HSNR,chemical,1,8
BDUR,PVNL,chemical,4,8
BDUR,PVNR,chemical,6,8
CEPDL,AVER,chemical,7,8
CEPDL,IL1DL,chemical,4,8
CEPDL,IL1L,chemical,1,8
CEPDL,OLLL,chemical,10,8
CEPDL,OLQDL,chemical,4,8
CEPDL,PVR,chemical,1,8
CEPDL,RIBL,chemical,2,8
CEPDL,RICL,chemical,3,8
CEPDL,RICR,chemical,3,8
CEPDL,RIS,chemical,2,8
CEPDL,RMDVL,chemical,8,8
CEPDL,RMHL,chemical,2,8
CEPDL,RMHR,chemical,3,8
CEPDL,URBL,chemical,3,8
CEPDL,URXL,chemical,3,8
CEPDL,URYDL,chemical,1,8
CEPDR,ALMR,chemical,1,8
CEPDR,AVDR,chemical,1,8
CEPDR,AVEL,chemical,10,8
CEPDR,AVJR,chemical,1,8
CEPDR,BWM-DL07,chemical,1,8
CEPDR,BWM-DR05,chemical,1,8
CEPDR,BWM-DR07,chemical,1,8
CEPDR,IL1DR,chemical,8,8
CEPDR,OLLR,chemical,15,8
CEPDR,OLQDR,chemical,7,8
CEPDR,RICL,chemical,5,8
CEPDR,RICR,chemical,5,8
CEPDR,RIPR,chemical,1,8
CEPDR,RMDDL,chemical,1,8
CEPDR,RMDDR,chemical,1,8
CEPDR,RMDVR,chemical,8,8
CEPDR,RMGR,chemical,1,8
CEPDR,RMHL,chemical,2,8
CEPDR,RMHR,chemical,1,8
CEPDR,SIADL,chemical,2,8
CEPDR,SMBDL,chemical,1,8
CEPDR,SMDDL,chemical,1,8
CEPDR,URADR,chemical,2,8
CEPDR,URBR,chemical,2,8
CEPDR,URXR,chemical,1,8
CEPDR,URYDR,chemical,2,8
CEPVL,AVER,chemical,6,8
CEPVL,BWM-VL05,chemical,1,8
CEPVL,CEPshVL,chemical,1,8
CEPVL,IL1VL,chemical,3,8
CEPVL,OLLL,chemical,11,8
CEPVL,OLQVL,chemical,5,8
CEPVL,PLNL,chemical,1,8
CEPVL,PVR,chemical,1,8
CEPVL,RIAL,chemical,1,8
CEPVL,RIBL,chemical,2,8
CEPVL,RICL,chemical,4,8
CEPVL,RICR,chemical,3,8
CEPVL,RIPL,chemical,1,8
CEPVL,RMDDL,chemical,9,8
CEPVL,RMHL,chemical,1,8
CEPVL,RMHR,chemical,2,8
CEPVL,SIAVL,chemical,2,8
CEPVL,SMBVL,chemical,1,8
CEPVL,SMDVR,chemical,2,8
CEPVL,URAVL,chemical,2,8
CEPVL,URBL,chemical,2,8
CEPVL,URYVL,chemical,2,8
CEPVR,AVEL,chemical,6,8
CEPVR,AVER,chemical,1,8
CEPVR,IL1R,chemical,1,8
CEPVR,IL1VR,chemical,5,8
CEPVR,OLLR,chemical,9,8
CEPVR,OLQVR,chemical,7,8
CEPVR,PVR,chemical,1,8
CEPVR,RICL,chemical,3,8
CEPVR,RICR,chemical,6,8
CEPVR,RIPR,chemical,2,8
CEPVR,RMDDR,chemical,6,8
CEPVR,RMDR,chemical,1,8
CEPVR,RMHL,chemical,3,8
CEPVR,RMHR,chemical,1,8
CEPVR,SIAVR,chemical,1,8
CEPVR,SMBVR,chemical,1,8
CEPVR,SMDVL,chemical,2,8
CEPVR,URAVR,chemical,3,8
CEPVR,URBR,chemical,5,8
CEPVR,URXR,chemical,2,8
CEPVR,URYVR,chemical,1,8
DVA,ADAR,chemical,1,8
DVA,ADEL,chemical,1,8
DVA,AIZL,chemical,2,8
DVA,AIZR,chemical,2,8
DVA,AQR,chemical,4,8
DVA,AUAL,chemical,2,8
DVA,AUAR,chemical,3,8
DVA,AVAL,chemical,1,8
DVA,AVAR,chemical,2,8
DVA,AVBR,chemical,1,8
DVA,AVDL,chemical,1,8
DVA,AVEL,chemical,8,8
DVA,AVER,chemical,7,8
DVA,FLPR,chemical,1,8
DVA,OLQVL,chemical,1,8
DVA,OLQVR,chemical,1,8
DVA,PVCL,chemical,1,8
DVA,PVCR,chemical,1,8
DVA,RIAL,chemical,2,8
DVA,RIAR,chemical,1,8
DVA,RIBL,chemical,2,8
DVA,RIH,chemical,1,8
DVA,RIML,chemical,1,8
DVA,RIPR,chemical,1,8
DVA,RIR,chemical,2,8
DVA,SIBVR,chemical,1,8
DVA,SMBDL,chemical,1,8
DVA,SMBDR,chemical,2,8
DVA,SMBVL,chemical,1,8
DVA,SMBVR,chemical,2,8
DVA,URYDR,chemical,1,8
DVA,URYVL,chemical,1,8
DVC,AIBL,chemical,5,8
DVC,AIBR,chemical,7,8
DVC,AIZL,chemical,1,8
DVC,AQR,chemical,1,8
DVC,AVAL,chemical,6,8
DVC,AVAR,chemical,9,8
DVC,AVEL,chemical,1,8
DVC,AVER,chemical,2,8
DVC,AVKL,chemical,2,8
DVC,FLPR,chemical,1,8
DVC,RIBL,chemical,5,8
DVC,RIBR,chemical,9,8
DVC,RIGL,chemical,10,8
DVC,RIGR,chemical,13,8
DVC,RIVR,chemical,1,8
DVC,RMFL,chemical,6,8
DVC,RMFR,chemical,4,8
DVC,URYVL,chemical,3,8
FLPL,ADER,chemical,2,8
FLPL,AIBR,chemical,1,8
FLPL,AVAL,chemical,7,8
FLPL,AVAR,chemical,8,8
FLPL,AVBL,chemical,3,8
FLPL,AVBR,chemical,1,8
FLPL,AVDL,chemical,3,8
FLPL,AVEL,chemical,2,8
FLPL,AVER,chemical,3,8
FLPL,DVA,chemical,1,8
FLPL,FLPR,chemical,2,8
FLPL,PVCL,chemical,1,8
FLPL,RIH,chemical,2,8
FLPL,RIS,chemical,1,8
FLPL,SDQL,chemical,1,8
FLPL,SDQR,chemical,1,8
FLPR,ADAR,chemical,1,8
FLPR,ADER,chemical,1,8
FLPR,AIBL,chemical,1,8
FLPR,AVAL,chemical,9,8
FLPR,AVAR,chemical,5,8
FLPR,AVBL,chemical,2,8
FLPR,AVDL,chemical,3,8
FLPR,AVEL,chemical,3,8
FLPR,FLPL,chemical,1,8
FLPR,PVCL,chemical,1,8
HSNL,ADLL,chemical,1,8
HSNL,AIAL,chemical,2,8
HSNL,AIAR,chemical,2,8
HSNL,ASHL,chemical,2,8
HSNL,ASKR,chemical,1,8
HSNL,AVFR,chemical,2,8
HSNL,AVHR,chemical,1,8
HSNL,AWBL,chemical,1,8
HSNL,AWBR,chemical,1,8
HSNL,BDUL,chemical,3,8
HSNL,HSNR,chemical,1,8
HSNL,PVNL,chemical,2,8
HSNL,PVNR,chemical,1,8
HSNL,PVQL,chemical,1,8
HSNL,RIFL,chemical,2,8
HSNL,RIFR,chemical,1,8
HSNL,RMGL,chemical,1,8
HSNR,AIAR,chemical,2,8
HSNR,ASHL,chemical,1,8
HSNR,ASHR,chemical,1,8
HSNR,ASKR,chemical,1,8
HSNR,AVJL,chemical,1,8
HSNR,AVM,chemical,1,8
HSNR,AWAL,chemical,1,8
HSNR,AWBL,chemical,2,8
HSNR,BDUR,chemical,3,8
HSNR,PVQR,chemical,1,8
HSNR,RIFR,chemical,2,8
IL1DL,BWM-DL01,chemical,6,8
IL1DL,BWM-DL02,chemical,3,8
IL1DL,IL1L,chemical,1,8
IL1DL,OLLL,chemical,2,8
IL1DL,PVR,chemical,1,8
IL1DL,RIPL,chemical,3,8
IL1DL,RMDDR,chemical,1,8
IL1DL,RMDVL,chemical,8,8
IL1DL,RMEL,chemical,1,8
IL1DL,URADL,chemical,2,8
IL1DR,BWM-DR01,chemical,6,8
IL1DR,BWM-DR02,chemical,3,8
IL1DR,BWM-DR04,chemical,2,8
IL1DR,IL1R,chemical,3,8
IL1DR,OLLR,chemical,3,8
IL1DR,RIPR,chemical,3,8
IL1DR,RMDVR,chemical,10,8
IL1DR,RMER,chemical,2,8
IL1L,AVER,chemical,1,8
IL1L,BWM-DL02,chemical,4,8
IL1L,BWM-VL02,chemical,13,8
IL1L,BWM-VL04,chemical,2,8
IL1L,RMDDL,chemical,3,8
IL1L,RMDDR,chemical,2,8
IL1L,RMDL,chemical,3,8
IL1L,RMDR,chemical,1,8
IL1L,RMDVL,chemical,3,8
IL1L,RMER,chemical,1,8
IL1L,RMHR,chemical,2,8
IL1R,AVEL,chemical,1,8
IL1R,BWM-DR01,chemical,2,8
IL1R,BWM-DR02,chemical,6,8
IL1R,BWM-DR04,chemical,2,8
IL1R,BWM-VR01,chemical,1,8
IL1R,BWM-VR02,chemical,6,8
IL1R,GLRR,chemical,1,8
IL1R,IL1DR,chemical,1,8
IL1R,IL1VR,chemical,1,8
IL1R,RMDDL,chemical,1,8
IL1R,RMDDR,chemical,5,8
IL1R,RMDL,chemical,3,8
IL1R,RMDR,chemical,3,8
IL1R,RMDVL,chemical,3,8
IL1R,RMDVR,chemical,3,8
IL1R,RMEL,chemical,1,8
IL1R,RMFL,chemical,1,8
IL1R,RMHL,chemical,1,8
IL1VL,BWM-VL01,chemical,2,8
IL1VL,BWM-VL02,chemical,7,8
IL1VL,BWM-VL04,chemical,1,8
IL1VL,PVR,chemical,1,8
IL1VL,RIPL,chemical,4,8
IL1VL,RMDDL,chemical,8,8
IL1VL,RMDVR,chemical,1,8
IL1VL,RMEL,chemical,3,8
IL1VL,URAVL,chemical,1,8
IL1VR,BWM-VR01,chemical,4,8
IL1VR,BWM-VR02,chemical,3,8
IL1VR,BWM-VR04,chemical,1,8
IL1VR,GLRR,chemical,1,8
IL1VR,RIPR,chemical,2,8
IL1VR,RMDDR,chemical,3,8
IL1VR,RMER,chemical,2,8
IL2DL,AVEL,chemical,1,8
IL2DL,IL1DL,chemical,8,8
IL2DL,OLQDL,chemical,5,8
IL2DL,RIGL,chemical,1,8
IL2DL,RIH,chemical,5,8
IL2DL,RIPL,chemical,21,8
IL2DL,RMDVL,chemical,1,8
IL2DL,RMED,chemical,4,8
IL2DL,RMEL,chemical,6,8
IL2DL,RMER,chemical,6,8
IL2DL,RMEV,chemical,3,8
IL2DL,RMHL,chemical,1,8
IL2DL,URADL,chemical,9,8
IL2DR,ASIR,chemical,1,8
IL2DR,AWCR,chemical,1,8
IL2DR,BWM-DR01,chemical,1,8
IL2DR,BWM-DR02,chemical,1,8
IL2DR,CEPshDR,chemical,1,8
IL2DR,GLRDR,chemical,1,8
IL2DR,IL1DR,chemical,7,8
IL2DR,OLQDR,chemical,2,8
IL2DR,RIH,chemical,4,8
IL2DR,RIPR,chemical,18,8
IL2DR,RMED,chemical,1,8
IL2DR,RMEL,chemical,4,8
IL2DR,RMER,chemical,5,8
IL2DR,RMEV,chemical,2,8
IL2DR,URADR,chemical,6,8
IL2L,ADEL,chemical,1,8
IL2L,ADLL,chemical,1,8
IL2L,AWCL,chemical,1,8
IL2L,OLLL,chemical,2,8
IL2L,OLQDL,chemical,7,8
IL2L,OLQVL,chemical,5,8
IL2L,RICR,chemical,1,8
IL2L,RIH,chemical,10,8
IL2L,RMDL,chemical,1,8
IL2L,RMDR,chemical,3,8
IL2L,SMBVL,chemical,1,8
IL2L,URAVL,chemical,1,8
IL2L,URBL,chemical,1,8
IL2L,URXL,chemical,1,8
IL2R,ADER,chemical,2,8
IL2R,IL1DR,chemical,3,8
IL2R,IL1R,chemical,2,8
IL2R,OLQDR,chemical,7,8
IL2R,OLQVR,chemical,6,8
IL2R,RICL,chemical,1,8
IL2R,RIH,chemical,10,8
IL2R,RMDL,chemical,2,8
IL2R,RMED,chemical,2,8
IL2R,RMEL,chemical,2,8
IL2R,RMER,chemical,1,8
IL2R,RMEV,chemical,1,8
IL2R,URADR,chemical,1,8
IL2R,URXR,chemical,1,8
IL2VL,AIBR,chemical,1,8
IL2VL,GLRVL,chemical,2,8
IL2VL,IL1VL,chemical,5,8
IL2VL,OLQVL,chemical,4,8
IL2VL,RIAL,chemical,4,8
IL2VL,RIBL,chemical,2,8
IL2VL,RIPL,chemical,15,8
IL2VL,RMED,chemical,1,8
IL2VL,RMEL,chemical,4,8
IL2VL,RMER,chemical,6,8
IL2VL,RMEV,chemical,1,8
IL2VL,URAVL,chemical,8,8
IL2VR,CEPVR,chemical,1,8
IL2VR,IL1VR,chemical,4,8
IL2VR,IL2R,chemical,1,8
IL2VR,OLQVR,chemical,5,8
IL2VR,RIAR,chemical,3,8
IL2VR,RIH,chemical,2,8
IL2VR,RIPR,chemical,16,8
IL2VR,RMED,chemical,2,8
IL2VR,RMEL,chemical,5,8
IL2VR,RMER,chemical,5,8
IL2VR,RMEV,chemical,3,8
IL2VR,URAVR,chemical,7,8
IL2VR,URXR,chemical,2,8
IL2VR,URYVR,chemical,1,8
OLLL,AVER,chemical,32,8
OLLL,BWM-VR03,chemical,2,8
OLLL,CEPDL,chemical,8,8
OLLL,CEPVL,chemical,8,8
OLLL,IL1DL,chemical,1,8
OLLL,IL1L,chemical,1,8
OLLL,IL1VL,chemical,1,8
OLLL,RIBL,chemical,14,8
OLLL,RMDDL,chemical,14,8
OLLL,RMDL,chemical,1,8
OLLL,RMDR,chemical,2,8
OLLL,RMDVL,chemical,15,8
OLLL,RMEL,chemical,1,8
OLLL,RMEV,chemical,1,8
OLLL,SMDDL,chemical,2,8
OLLL,SMDDR,chemical,7,8
OLLL,SMDVL,chemical,2,8
OLLL,SMDVR,chemical,6,8
OLLL,URYVL,chemical,1,8
OLLR,AVEL,chemical,32,8
OLLR,CEPDR,chemical,10,8
OLLR,CEPVR,chemical,7,8
OLLR,IL1DR,chemical,4,8
OLLR,IL1R,chemical,1,8
OLLR,IL1VR,chemical,2,8
OLLR,RIBR,chemical,13,8
OLLR,RMDDR,chemical,12,8
OLLR,RMDL,chemical,4,8
OLLR,RMDR,chemical,1,8
OLLR,RMDVR,chemical,17,8
OLLR,RMER,chemical,1,8
OLLR,SMDDL,chemical,6,8
OLLR,SMDVL,chemical,5,8
OLQDL,CEPDL,chemical,1,8
OLQDL,IL1DL,chemical,2,8
OLQDL,IL2DL,chemical,1,8
OLQDL,IL2L,chemical,5,8
OLQDL,RICL,chemical,1,8
OLQDL,RICR,chemical,1,8
OLQDL,RIH,chemical,1,8
OLQDL,RMDDR,chemical,5,8
OLQDL,RMEV,chemical,1,8
OLQDL,RMHL,chemical,2,8
OLQDL,SIBVL,chemical,5,8
OLQDL,SMBDR,chemical,1,8
OLQDR,IL2R,chemical,4,8
OLQDR,RICL,chemical,1,8
OLQDR,RICR,chemical,1,8
OLQDR,RMDDL,chemical,4,8
OLQDR,RMHR,chemical,1,8
OLQDR,SIADL,chemical,1,8
OLQDR,SIBVR,chemical,4,8
OLQDR,SMBDL,chemical,1,8
OLQVL,IL2L,chemical,4,8
OLQVL,RICL,chemical,1,8
OLQVL,RICR,chemical,1,8
OLQVL,RMDVR,chemical,5,8
OLQVL,RMED,chemical,1,8
OLQVL,RMHL,chemical,1,8
OLQVL,SIBDL,chemical,5,8
OLQVL,URBL,chemical,1,8
OLQVR,IL2R,chemical,3,8
OLQVR,IL2VR,chemical,1,8
OLQVR,RICR,chemical,1,8
OLQVR,RIH,chemical,1,8
OLQVR,RMDVL,chemical,7,8
OLQVR,RMED,chemical,1,8
OLQVR,RMER,chemical,1,8
OLQVR,SIBDR,chemical,7,8
PLNL,RMGL,chemical,1,8
PLNL,SAADL,chemical,9,8
PLNL,SMBVL,chemical,8,8
PLNR,RMGR,chemical,2,8
PLNR,SAADR,chemical,9,8
PLNR,SAAVL,chemical,1,8
PLNR,SMBVR,chemical,6,8
PLNR,SMDVL,chemical,3,8
PVCL,ADAL,chemical,1,8
PVCL,AVAL,chemical,2,8
PVCL,AVAR,chemical,1,8
PVCL,AVBL,chemical,5,8
PVCL,AVBR,chemical,9,8
PVCL,AVDL,chemical,1,8
PVCL,AVDR,chemical,4,8
PVCL,AVEL,chemical,3,8
PVCL,AVER,chemical,1,8
PVCL,AVHR,chemical,1,8
PVCL,AVJL,chemical,2,8
PVCL,AVJR,chemical,1,8
PVCL,FLPR,chemical,1,8
PVCL,PVCR,chemical,1,8
PVCL,RID,chemical,6,8
PVCL,RIS,chemical,1,8
PVCL,SAAVR,chemical,1,8
PVCL,SIBDL,chemical,1,8
PVCL,SIBVL,chemical,1,8
PVCR,AQR,chemical,1,8
PVCR,AVAL,chemical,1,8
PVCR,AVAR,chemical,4,8
PVCR,AVBL,chemical,11,8
PVCR,AVBR,chemical,8,8
PVCR,AVDL,chemical,6,8
PVCR,AVDR,chemical,1,8
PVCR,AVEL,chemical,3,8
PVCR,AVER,chemical,1,8
PVCR,AVHL,chemical,1,8
PVCR,AVJL,chemical,2,8
PVCR,AVKR,chemical,1,8
PVCR,SIBDR,chemical,6,8
PVCR,SIBVL,chemical,1,8
PVCR,SIBVR,chemical,4,8
PVNL,AVJL,chemical,2,8
PVNL,AVJR,chemical,2,8
PVNL,BDUL,chemical,3,8
PVNL,BDUR,chemical,4,8
PVNL,CEPshVL,chemical,1,8
PVNL,CEPshVR,chemical,1,8
PVNL,PVNR,chemical,1,8
PVNL,RIFL,chemical,1,8
PVNR,ALMR,chemical,2,8
PVNR,AVER,chemical,1,8
PVNR,AVJL,chemical,2,8
PVNR,AVM,chemical,1,8
PVNR,BDUL,chemical,2,8
PVNR,BDUR,chemical,5,8
PVNR,CEPVR,chemical,1,8
PVNR,PVNL,chemical,3,8
PVNR,RIFR,chemical,1,8
PVNR,RMGL,chemical,1,8
PVPL,ADAL,chemical,1,8
PVPL,AQR,chemical,3,8
PVPL,ASHL,chemical,1,8
PVPL,AVAL,chemical,3,8
PVPL,AVAR,chemical,2,8
PVPL,AVBL,chemical,9,8
PVPL,AVBR,chemical,4,8
PVPL,AVDR,chemical,1,8
PVPL,AVER,chemical,2,8
PVPL,AVHR,chemical,1,8
PVPL,PVCL,chemical,5,8
PVPL,RIFL,chemical,1,8
PVPL,RIGL,chemical,1,8
PVPL,RIR,chemical,1,8
PVPL,RMFL,chemical,1,8
PVPR,ADAR,chemical,1,8
PVPR,AIBL,chemical,1,8
PVPR,AQR,chemical,1,8
PVPR,AVAR,chemical,2,8
PVPR,AVBL,chemical,5,8
PVPR,AVBR,chemical,7,8
PVPR,AVEL,chemical,1,8
PVPR,AVHL,chemical,1,8
PVPR,AVJL,chemical,1,8
PVPR,PVCL,chemical,3,8
PVPR,PVCR,chemical,4,8
PVPR,RIAR,chemical,2,8
PVPR,RIFR,chemical,2,8
PVPR,RIR,chemical,1,8
PVQL,ADLL,chemical,2,8
PVQL,AIAL,chemical,10,8
PVQL,ALA,chemical,1,8
PVQL,ASJL,chemical,2,8
PVQL,ASKL,chemical,8,8
PVQL,AWAL,chemical,1,8
PVQL,HSNR,chemical,1,8
PVQR,ADLR,chemical,1,8
PVQR,AIAR,chemical,8,8
PVQR,AIMR,chemical,1,8
PVQR,ALA,chemical,1,8
PVQR,ASER,chemical,2,8
PVQR,ASKR,chemical,8,8
PVQR,AVFL,chemical,2,8
PVQR,AVFR,chemical,2,8
PVQR,CEPshVR,chemical,1,8
PVQR,HSNR,chemical,4,8
PVR,AVBL,chemical,10,8
PVR,AVBR,chemical,9,8
PVR,AVJL,chemical,1,8
PVR,AVJR,chemical,11,8
PVR,IL1DR,chemical,1,8
PVR,IL1VL,chemical,4,8
PVR,IL1VR,chemical,3,8
PVR,RIPL,chemical,8,8
PVR,RIPR,chemical,7,8
PVT,AIBL,chemical,3,8
PVT,AIBR,chemical,5,8
PVT,AVKL,chemical,11,8
PVT,AVKR,chemical,15,8
PVT,AVL,chemical,7,8
PVT,CEPshDL,chemical,2,8
PVT,CEPshVL,chemical,1,8
PVT,CEPshVR,chemical,1,8
PVT,DVC,chemical,13,8
PVT,IL2VL,chemical,1,8
PVT,IL2VR,chemical,1,8
PVT,RIGL,chemical,3,8
PVT,RIGR,chemical,4,8
PVT,RMFL,chemical,6,8
PVT,RMFR,chemical,2,8
PVT,URAVL,chemical,1,8
PVT,URAVR,chemical,1,8
PVT,URYVL,chemical,1,8
RIAL,CEPDL,chemical,1,8
RIAL,CEPVL,chemical,3,8
RIAL,IL1L,chemical,1,8
RIAL,RIAR,chemical,48,8
RIAL,RIVL,chemical,3,8
RIAL,RIVR,chemical,2,8
RIAL,RMDDL,chemical,19,8
RIAL,RMDDR,chemical,18,8
RIAL,RMDL,chemical,26,8
RIAL,RMDR,chemical,28,8
RIAL,RMDVL,chemical,24,8
RIAL,RMDVR,chemical,16,8
RIAL,SIADL,chemical,12,8
RIAL,SIADR,chemical,2,8
RIAL,SIAVR,chemical,9,8
RIAL,SMBDL,chemical,1,8
RIAL,SMBVL,chemical,1,8
RIAL,SMDDL,chemical,11,8
RIAL,SMDDR,chemical,18,8
RIAL,SMDVL,chemical,17,8
RIAL,SMDVR,chemical,17,8
RIAR,CEPDL,chemical,1,8
RIAR,CEPVL,chemical,1,8
RIAR,CEPVR,chemical,1,8
RIAR,IL1R,chemical,2,8
RIAR,RIAL,chemical,51,8
RIAR,RIVL,chemical,2,8
RIAR,RIVR,chemical,6,8
RIAR,RMDDL,chemical,20,8
RIAR,RMDDR,chemical,29,8
RIAR,RMDL,chemical,22,8
RIAR,RMDR,chemical,26,8
RIAR,RMDVL,chemical,22,8
RIAR,RMDVR,chemical,27,8
RIAR,RMFR,chemical,1,8
RIAR,SIADL,chemical,2,8
RIAR,SIADR,chemical,12,8
RIAR,SIAVL,chemical,10,8
RIAR,SMDDL,chemical,20,8
RIAR,SMDDR,chemical,25,8
RIAR,SMDVL,chemical,22,8
RIAR,SMDVR,chemical,15,8
RIBL,AIBR,chemical,8,8
RIBL,AIZL,chemical,1,8
RIBL,AUAL,chemical,2,8
RIBL,AVAL,chemical,2,8
RIBL,AVAR,chemical,2,8
RIBL,AVEL,chemical,6,8
RIBL,AVER,chemical,10,8
RIBL,BAGR,chemical,7,8
RIBL,CEPDL,chemical,1,8
RIBL,CEPVL,chemical,1,8
RIBL,DVA,chemical,1,8
RIBL,OLLL,chemical,1,8
RIBL,RIAL,chemical,4,8
RIBL,RIGL,chemical,1,8
RIBL,RIS,chemical,3,8
RIBL,RMDR,chemical,1,8
RIBL,SMDDR,chemical,1,8
RIBL,SMDVR,chemical,2,8
RIBL,URYDL,chemical,1,8
RIBL,URYVL,chemical,1,8
RIBR,AIBL,chemical,2,8
RIBR,AUAR,chemical,1,8
RIBR,AVAR,chemical,2,8
RIBR,AVEL,chemical,10,8
RIBR,AVER,chemical,3,8
RIBR,AWBR,chemical,1,8
RIBR,BAGL,chemical,9,8
RIBR,RIAR,chemical,4,8
RIBR,RIGR,chemical,2,8
RIBR,RIH,chemical,1,8
RIBR,RIS,chemical,2,8
RIBR,RMDL,chemical,2,8
RIBR,RMFL,chemical,1,8
RIBR,RMFR,chemical,1,8
RIBR,SMDDL,chemical,1,8
RIBR,SMDDR,chemical,1,8
RIBR,SMDVL,chemical,2,8
RIBR,URYDR,chemical,1,8
RIBR,URYVR,chemical,2,8
RICL,ADAL,chemical,1,8
RICL,ADAR,chemical,1,8
RICL,AIBR,chemical,4,8
RICL,AVAL,chemical,13,8
RICL,AVAR,chemical,8,8
RICL,CEPDL,chemical,1,8
RICL,CEPVL,chemical,1,8
RICL,RICR,chemical,2,8
RICL,RIML,chemical,4,8
RICL,RIMR,chemical,1,8
RICL,RIVL,chemical,1,8
RICL,RIVR,chemical,1,8
RICL,RMHR,chemical,1,8
RICL,SAADL,chemical,1,8
RICL,SMBDR,chemical,3,8
RICL,SMDDL,chemical,4,8
RICL,SMDDR,chemical,8,8
RICL,SMDVR,chemical,2,8
RICL,URBL,chemical,1,8
RICL,URXR,chemical,1,8
RICR,ADAL,chemical,1,8
RICR,ADAR,chemical,2,8
RICR,AVAL,chemical,3,8
RICR,AVAR,chemical,9,8
RICR,CEPVL,chemical,1,8
RICR,CEPVR,chemical,1,8
RICR,RICL,chemical,3,8
RICR,RIMR,chemical,2,8
RICR,RIS,chemical,1,8
RICR,RIVL,chemical,1,8
RICR,RIVR,chemical,1,8
RICR,RMHL,chemical,1,8
RICR,RMHR,chemical,1,8
RICR,SAADR,chemical,1,8
RICR,SMBDR,chemical,2,8
RICR,SMDDL,chemical,6,8
RICR,SMDVL,chemical,2,8
RICR,SMDVR,chemical,1,8
RICR,URBL,chemical,1,8
RIFL,ADAL,chemical,1,8
RIFL,ALML,chemical,2,8
RIFL,ASHL,chemical,1,8
RIFL,AVBL,chemical,13,8
RIFL,AVBR,chemical,1,8
RIFL,AVEL,chemical,1,8
RIFL,AVHL,chemical,2,8
RIFL,AVHR,chemical,1,8
RIFL,AVJL,chemical,2,8
RIFL,AVJR,chemical,3,8
RIFL,BDUL,chemical,1,8
RIFL,PVPL,chemical,5,8
RIFL,RIML,chemical,3,8
RIFL,URXL,chemical,1,8
RIFR,ADAR,chemical,1,8
RIFR,AVBR,chemical,17,8
RIFR,AVFR,chemical,1,8
RIFR,AVHL,chemical,2,8
RIFR,AVHR,chemical,2,8
RIFR,BDUR,chemical,1,8
RIFR,HSNL,chemical,1,8
RIFR,HSNR,chemical,1,8
RIFR,PVPR,chemical,4,8
RIFR,RIMR,chemical,8,8
RIGL,AIBR,chemical,4,8
RIGL,AIZL,chemical,8,8
RIGL,AIZR,chemical,1,8
RIGL,AVEL,chemical,8,8
RIGL,AVER,chemical,3,8
RIGL,AVKR,chemical,3,8
RIGL,BAGR,chemical,7,8
RIGL,DVC,chemical,2,8
RIGL,OLQVL,chemical,1,8
RIGL,PLNL,chemical,1,8
RIGL,PVT,chemical,1,8
RIGL,RIAL,chemical,6,8
RIGL,RIBL,chemical,5,8
RIGL,RIR,chemical,2,8
RIGL,RIVR,chemical,3,8
RIGL,RMFL,chemical,5,8
RIGL,RMHR,chemical,7,8
RIGL,SAADL,chemical,1,8
RIGL,URYDL,chemical,1,8
RIGL,URYVL,chemical,1,8
RIGR,ADFR,chemical,1,8
RIGR,AIBL,chemical,4,8
RIGR,AIZL,chemical,1,8
RIGR,AIZR,chemical,9,8
RIGR,ALNR,chemical,1,8
RIGR,AVEL,chemical,1,8
RIGR,AVER,chemical,7,8
RIGR,AVKL,chemical,4,8
RIGR,AVKR,chemical,1,8
RIGR,BAGL,chemical,13,8
RIGR,DVC,chemical,3,8
RIGR,OLQVR,chemical,2,8
RIGR,RIBR,chemical,5,8
RIGR,RIR,chemical,1,8
RIGR,RMFR,chemical,5,8
RIGR,RMGR,chemical,1,8
RIGR,RMHL,chemical,5,8
RIGR,SAADR,chemical,1,8
RIGR,URYDR,chemical,1,8
RIGR,URYVR,chemical,1,8
RIH,AIYR,chemical,1,8
RIH,AIZL,chemical,8,8
RIH,AIZR,chemical,5,8
RIH,AUAL,chemical,2,8
RIH,AVEL,chemical,1,8
RIH,BAGL,chemical,1,8
RIH,CEPDL,chemical,3,8
RIH,CEPDR,chemical,2,8
RIH,CEPVL,chemical,1,8
RIH,CEPVR,chemical,5,8
RIH,CEPshVL,chemical,1,8
RIH,CEPshVR,chemical,1,8
RIH,GLRDR,chemical,1,8
RIH,IL1VR,chemical,2,8
RIH,IL2L,chemical,1,8
RIH,IL2R,chemical,2,8
RIH,OLQDL,chemical,6,8
RIH,OLQDR,chemical,6,8
RIH,OLQVL,chemical,4,8
RIH,OLQVR,chemical,4,8
RIH,RIAL,chemical,3,8
RIH,RIAR,chemical,12,8
RIH,RIBL,chemical,6,8
RIH,RIBR,chemical,7,8
RIH,RIGR,chemical,1,8
RIH,RIPL,chemical,7,8
RIH,RIPR,chemical,9,8
RIH,RMEV,chemical,1,8
RIH,URYVR,chemical,2,8
RIML,ADAL,chemical,1,8
RIML,AIBR,chemical,7,8
RIML,AIZL,chemical,1,8
RIML,AVBL,chemical,2,8
RIML,AVBR,chemical,7,8
RIML,AVEL,chemical,1,8
RIML,AVJR,chemical,1,8
RIML,AVKL,chemical,1,8
