pre,post,type,n_synapses,stage
CEPDL,RIPL,chemical,1,7
CEPDL,RIS,chemical,1,7
CEPDL,RMDVL,chemical,6,7
CEPDL,RMHL,chemical,2,7
CEPDL,RMHR,chemical,4,7
CEPDL,SDQL,chemical,1,7
CEPDL,SIADR,chemical,1,7
CEPDL,SMBDR,chemical,3,7
CEPDL,SMDDR,chemical,1,7
CEPDL,URADL,chemical,2,7
CEPDL,URBL,chemical,2,7
CEPDL,URXL,chemical,2,7
CEPDL,URYDL,chemical,3,7
CEPDR,AVBL,chemical,2,7
CEPDR,AVDR,chemical,1,7
CEPDR,AVEL,chemical,8,7
CEPDR,AVJR,chemical,1,7
CEPDR,IL1DR,chemical,3,7
CEPDR,OLLR,chemical,7,7
CEPDR,OLQDR,chemical,6,7
CEPDR,RICL,chemical,2,7
CEPDR,RICR,chemical,5,7
CEPDR,RIPR,chemical,1,7
CEPDR,RIS,chemical,1,7
CEPDR,RMDDR,chemical,1,7
CEPDR,RMDR,chemical,1,7
CEPDR,RMDVR,chemical,3,7
CEPDR,RMHL,chemical,2,7
CEPDR,RMHR,chemical,1,7
CEPDR,SIADL,chemical,1,7
CEPDR,SIBVR,chemical,1,7
CEPDR,SMBDL,chemical,1,7
CEPDR,URADR,chemical,2,7
CEPDR,URBR,chemical,2,7
CEPDR,URXR,chemical,3,7
CEPDR,URYDR,chemical,3,7
CEPVL,AVEL,chemical,1,7
CEPVL,AVER,chemical,4,7
CEPVL,BWM-VL05,chemical,1,7
CEPVL,IL1L,chemical,1,7
CEPVL,IL1VL,chemical,4,7
CEPVL,OLLL,chemical,6,7
CEPVL,OLQVL,chemical,7,7
CEPVL,PVR,chemical,1,7
CEPVL,RICL,chemical,5,7
CEPVL,RICR,chemical,3,7
CEPVL,RMDDL,chemical,7,7
CEPVL,RMHL,chemical,1,7
CEPVL,RMHR,chemical,4,7
CEPVL,SMDDL,chemical,1,7
CEPVL,URAVL,chemical,4,7
CEPVL,URBL,chemical,2,7
CEPVL,URXL,chemical,1,7
CEPVL,URYVL,chemical,1,7
CEPVR,ALMR,chemical,1,7
CEPVR,AVBR,chemical,1,7
CEPVR,AVEL,chemical,4,7
CEPVR,AVER,chemical,2,7
CEPVR,BWM-VR01,chemical,1,7
CEPVR,IL1VR,chemical,3,7
CEPVR,OLLR,chemical,11,7
CEPVR,OLQVR,chemical,4,7
CEPVR,PVR,chemical,1,7
CEPVR,RICL,chemical,3,7
CEPVR,RICR,chemical,6,7
CEPVR,RIPR,chemical,2,7
CEPVR,RMDDR,chemical,8,7
CEPVR,RMDR,chemical,1,7
CEPVR,RMGR,chemical,1,7
CEPVR,RMHL,chemical,2,7
CEPVR,RMHR,chemical,3,7
CEPVR,SIAVR,chemical,1,7
CEPVR,SMBVR,chemical,1,7
CEPVR,URAVR,chemical,3,7
CEPVR,URBR,chemical,2,7
CEPVR,URXR,chemical,2,7
CEPVR,URYVR,chemical,2,7
DVA,ADAL,chemical,1,7
DVA,AIZL,chemical,4,7
DVA,AIZR,chemical,3,7
DVA,AQR,chemical,4,7
DVA,AUAL,chemical,5,7
DVA,AUAR,chemical,3,7
DVA,AVAL,chemical,1,7
DVA,AVAR,chemical,1,7
DVA,AVBL,chemical,1,7
DVA,AVEL,chemical,10,7
DVA,AVER,chemical,13,7
DVA,FLPR,chemical,1,7
DVA,PVPL,chemical,1,7
DVA,RIAL,chemical,1,7
DVA,RIAR,chemical,1,7
DVA,RIH,chemical,1,7
DVA,RIML,chemical,1,7
DVA,RIR,chemical,4,7
DVA,RMFR,chemical,1,7
DVA,SDQL,chemical,1,7
DVA,SIAVL,chemical,1,7
DVA,SIAVR,chemical,1,7
DVA,SMBDL,chemical,2,7
DVA,SMBDR,chemical,1,7
DVA,SMBVL,chemical,2,7
DVA,SMBVR,chemical,1,7
DVA,URXR,chemical,1,7
DVA,URYDL,chemical,1,7
DVC,AIBL,chemical,10,7
DVC,AIBR,chemical,6,7
DVC,AVAL,chemical,6,7
DVC,AVAR,chemical,10,7
DVC,AVER,chemical,1,7
DVC,AVKL,chemical,3,7
DVC,AVKR,chemical,3,7
DVC,AVL,chemical,1,7
DVC,OLLL,chemical,1,7
DVC,RIBL,chemical,4,7
DVC,RIBR,chemical,6,7
DVC,RID,chemical,1,7
DVC,RIGL,chemical,9,7
DVC,RIGR,chemical,7,7
DVC,RIML,chemical,1,7
DVC,RIVL,chemical,1,7
DVC,RMFL,chemical,4,7
DVC,RMFR,chemical,11,7
DVC,SAAVR,chemical,1,7
FLPL,ADAL,chemical,1,7
FLPL,ADEL,chemical,1,7
FLPL,ADER,chemical,2,7
FLPL,AIBL,chemical,1,7
FLPL,AIBR,chemical,2,7
FLPL,AVAL,chemical,9,7
FLPL,AVAR,chemical,14,7
FLPL,AVBL,chemical,3,7
FLPL,AVBR,chemical,1,7
FLPL,AVDL,chemical,2,7
FLPL,AVEL,chemical,4,7
FLPL,AVJL,chemical,1,7
FLPL,FLPR,chemical,3,7
FLPL,PVCL,chemical,2,7
FLPL,PVCR,chemical,1,7
FLPL,RIH,chemical,1,7
FLPL,SDQL,chemical,1,7
FLPR,ADAR,chemical,1,7
FLPR,ADER,chemical,1,7
FLPR,AIBL,chemical,7,7
FLPR,AVAL,chemical,10,7
FLPR,AVAR,chemical,5,7
FLPR,AVBL,chemical,5,7
FLPR,AVBR,chemical,2,7
FLPR,AVDL,chemical,3,7
FLPR,AVDR,chemical,1,7
FLPR,AVEL,chemical,2,7
FLPR,PVCL,chemical,2,7
FLPR,PVPR,chemical,1,7
HSNL,ADLL,chemical,1,7
HSNL,AIAL,chemical,1,7
HSNL,AIZL,chemical,1,7
HSNL,AIZR,chemical,1,7
HSNL,AQR,chemical,1,7
HSNL,ASER,chemical,1,7
HSNL,ASHR,chemical,2,7
HSNL,AVAR,chemical,1,7
HSNL,AVBL,chemical,2,7
HSNL,AVBR,chemical,1,7
HSNL,AVDR,chemical,1,7
HSNL,AVHL,chemical,1,7
HSNL,AWAL,chemical,1,7
HSNL,AWAR,chemical,1,7
HSNL,AWBL,chemical,3,7
HSNL,AWBR,chemical,2,7
HSNL,PVNL,chemical,1,7
HSNL,PVNR,chemical,1,7
HSNL,PVQL,chemical,1,7
HSNL,RIFL,chemical,1,7
HSNL,RIMR,chemical,1,7
HSNR,AIAL,chemical,3,7
HSNR,AIAR,chemical,3,7
HSNR,AIZL,chemical,1,7
HSNR,AIZR,chemical,1,7
HSNR,ALMR,chemical,1,7
HSNR,ASER,chemical,1,7
HSNR,ASHR,chemical,1,7
HSNR,ASKL,chemical,1,7
HSNR,ASKR,chemical,2,7
HSNR,AVBL,chemical,1,7
HSNR,AVDR,chemical,1,7
HSNR,AVFR,chemical,1,7
HSNR,AWBL,chemical,1,7
HSNR,AWBR,chemical,1,7
HSNR,BDUR,chemical,2,7
HSNR,PVQL,chemical,1,7
HSNR,RIFR,chemical,2,7
HSNR,RIMR,chemical,1,7
IL1DL,BWM-DL01,chemical,9,7
IL1DL,BWM-DL02,chemical,5,7
IL1DL,BWM-DL03,chemical,1,7
IL1DL,BWM-DL04,chemical,2,7
IL1DL,PVR,chemical,1,7
IL1DL,RIPL,chemical,4,7
IL1DL,RMDDR,chemical,2,7
IL1DL,RMDVL,chemical,11,7
IL1DL,RMEL,chemical,1,7
IL1DR,BWM-DR01,chemical,5,7
IL1DR,BWM-DR02,chemical,1,7
IL1DR,BWM-DR03,chemical,2,7
IL1DR,BWM-DR04,chemical,1,7
IL1DR,PVR,chemical,2,7
IL1DR,RIPR,chemical,2,7
IL1DR,RMDDL,chemical,1,7
IL1DR,RMDVR,chemical,4,7
IL1L,AVER,chemical,2,7
IL1L,BWM-DL01,chemical,1,7
IL1L,BWM-DL02,chemical,7,7
IL1L,BWM-DL04,chemical,5,7
IL1L,BWM-VL01,chemical,1,7
IL1L,BWM-VL02,chemical,8,7
IL1L,BWM-VL04,chemical,2,7
IL1L,IL1DL,chemical,2,7
IL1L,RMDDL,chemical,4,7
IL1L,RMDDR,chemical,3,7
IL1L,RMDL,chemical,3,7
IL1L,RMDR,chemical,5,7
IL1L,RMDVL,chemical,3,7
IL1L,RMDVR,chemical,5,7
IL1L,RMED,chemical,1,7
IL1L,RMEV,chemical,1,7
IL1L,RMHR,chemical,1,7
IL1R,AVEL,chemical,1,7
IL1R,BWM-DR01,chemical,1,7
IL1R,BWM-DR02,chemical,13,7
IL1R,BWM-DR04,chemical,7,7
IL1R,BWM-VR02,chemical,11,7
IL1R,BWM-VR04,chemical,2,7
IL1R,GLRR,chemical,1,7
IL1R,IL1VR,chemical,1,7
IL1R,RIPR,chemical,1,7
IL1R,RIS,chemical,1,7
IL1R,RMDDL,chemical,3,7
IL1R,RMDDR,chemical,4,7
IL1R,RMDL,chemical,4,7
IL1R,RMDR,chemical,1,7
IL1R,RMDVL,chemical,4,7
IL1R,RMDVR,chemical,7,7
IL1R,RMFL,chemical,1,7
IL1R,RMHL,chemical,1,7
IL1R,URAVR,chemical,1,7
IL1VL,BWM-VL01,chemical,5,7
IL1VL,BWM-VL02,chemical,4,7
IL1VL,BWM-VL03,chemical,5,7
IL1VL,PVR,chemical,1,7
IL1VL,RIPL,chemical,3,7
IL1VL,RMDDL,chemical,8,7
IL1VL,RMEL,chemical,2,7
IL1VL,RMEV,chemical,1,7
IL1VR,BWM-VR01,chemical,6,7
IL1VR,BWM-VR02,chemical,5,7
IL1VR,IL1R,chemical,1,7
IL1VR,RIPR,chemical,2,7
IL1VR,RMDDR,chemical,8,7
IL1VR,RMER,chemical,2,7
IL2DL,ADAL,chemical,1,7
IL2DL,BWM-DL03,chemical,1,7
IL2DL,CEPDL,chemical,1,7
IL2DL,GLRDL,chemical,1,7
IL2DL,IL1DL,chemical,6,7
IL2DL,IL2L,chemical,1,7
IL2DL,OLQDL,chemical,3,7
IL2DL,RICR,chemical,1,7
IL2DL,RIH,chemical,4,7
IL2DL,RIPL,chemical,13,7
IL2DL,RMED,chemical,2,7
IL2DL,RMEL,chemical,3,7
IL2DL,RMER,chemical,3,7
IL2DL,RMEV,chemical,1,7
IL2DL,RMHL,chemical,1,7
IL2DL,URADL,chemical,6,7
IL2DL,URYDL,chemical,1,7
IL2DR,GLRDR,chemical,1,7
IL2DR,GLRR,chemical,1,7
IL2DR,IL1DR,chemical,7,7
IL2DR,OLQDR,chemical,2,7
IL2DR,RICL,chemical,1,7
IL2DR,RIH,chemical,5,7
IL2DR,RIPR,chemical,16,7
IL2DR,RMDVR,chemical,1,7
IL2DR,RMEL,chemical,4,7
IL2DR,RMER,chemical,8,7
IL2DR,RMEV,chemical,3,7
IL2DR,RMHR,chemical,1,7
IL2DR,URADR,chemical,3,7
IL2L,ADEL,chemical,2,7
IL2L,IL1DL,chemical,1,7
IL2L,OLLL,chemical,2,7
IL2L,OLQDL,chemical,7,7
IL2L,OLQVL,chemical,7,7
IL2L,RICR,chemical,1,7
IL2L,RIH,chemical,8,7
IL2L,RMDR,chemical,1,7
IL2L,RMER,chemical,3,7
IL2L,SIBDL,chemical,2,7
IL2L,SMBVL,chemical,1,7
IL2R,ADER,chemical,1,7
IL2R,BWM-VR02,chemical,1,7
IL2R,BWM-VR04,chemical,1,7
IL2R,GLRR,chemical,1,7
IL2R,IL1R,chemical,2,7
IL2R,IL1VR,chemical,1,7
IL2R,OLLR,chemical,1,7
IL2R,OLQDR,chemical,7,7
IL2R,OLQVR,chemical,5,7
IL2R,RICL,chemical,1,7
IL2R,RICR,chemical,1,7
IL2R,RIH,chemical,6,7
IL2R,RMDL,chemical,2,7
IL2R,RMER,chemical,1,7
IL2R,RMEV,chemical,3,7
IL2R,SMBVR,chemical,1,7
IL2R,URAVR,chemical,1,7
IL2R,URBR,chemical,1,7
IL2R,URXR,chemical,1,7
IL2VL,BAGR,chemical,1,7
IL2VL,IL1VL,chemical,6,7
IL2VL,OLQVL,chemical,3,7
IL2VL,RIAL,chemical,3,7
IL2VL,RIH,chemical,2,7
IL2VL,RIPL,chemical,11,7
IL2VL,RMDDL,chemical,1,7
IL2VL,RMED,chemical,2,7
IL2VL,RMEL,chemical,4,7
IL2VL,RMER,chemical,4,7
IL2VL,RMEV,chemical,2,7
IL2VL,URAVL,chemical,4,7
IL2VL,URXL,chemical,2,7
IL2VR,BWM-VR01,chemical,2,7
IL2VR,GLRVR,chemical,1,7
IL2VR,IL1VR,chemical,4,7
IL2VR,IL2R,chemical,1,7
IL2VR,OLQVR,chemical,5,7
IL2VR,RIAR,chemical,2,7
IL2VR,RIH,chemical,1,7
IL2VR,RIPR,chemical,16,7
IL2VR,RMDDR,chemical,1,7
IL2VR,RMDVL,chemical,1,7
IL2VR,RMED,chemical,2,7
IL2VR,RMEL,chemical,8,7
IL2VR,RMER,chemical,3,7
IL2VR,RMEV,chemical,2,7
IL2VR,URAVR,chemical,4,7
IL2VR,URYVR,chemical,1,7
OLLL,ADEL,chemical,1,7
OLLL,AVER,chemical,27,7
OLLL,CEPDL,chemical,8,7
OLLL,CEPVL,chemical,9,7
OLLL,IL1DL,chemical,2,7
OLLL,IL1VL,chemical,2,7
OLLL,OLLR,chemical,1,7
OLLL,OLQVL,chemical,1,7
OLLL,RIBL,chemical,13,7
OLLL,RIBR,chemical,1,7
OLLL,RMDDL,chemical,9,7
OLLL,RMDR,chemical,2,7
OLLL,RMDVL,chemical,13,7
OLLL,RMED,chemical,3,7
OLLL,RMEL,chemical,2,7
OLLL,RMEV,chemical,1,7
OLLL,SMDDL,chemical,2,7
OLLL,SMDDR,chemical,5,7
OLLL,SMDVL,chemical,2,7
OLLL,SMDVR,chemical,4,7
OLLL,URXL,chemical,1,7
OLLR,AVEL,chemical,29,7
OLLR,CEPDR,chemical,11,7
OLLR,CEPVR,chemical,4,7
OLLR,IL1R,chemical,2,7
OLLR,IL1VR,chemical,2,7
OLLR,IL2R,chemical,1,7
OLLR,RIBR,chemical,10,7
OLLR,RMDDR,chemical,13,7
OLLR,RMDL,chemical,3,7
OLLR,RMDVR,chemical,9,7
OLLR,RMEL,chemical,1,7
OLLR,RMER,chemical,2,7
OLLR,RMGR,chemical,1,7
OLLR,SMDDL,chemical,4,7
OLLR,SMDDR,chemical,4,7
OLLR,SMDVL,chemical,6,7
OLLR,SMDVR,chemical,1,7
OLLR,URYVR,chemical,1,7
OLQDL,IL2DL,chemical,1,7
OLQDL,IL2L,chemical,5,7
OLQDL,RICL,chemical,1,7
OLQDL,RICR,chemical,1,7
OLQDL,RIH,chemical,1,7
OLQDL,RMDDL,chemical,1,7
OLQDL,RMDDR,chemical,5,7
OLQDL,RMHL,chemical,1,7
OLQDL,SIBVL,chemical,6,7
OLQDR,IL1DR,chemical,1,7
OLQDR,IL2R,chemical,6,7
OLQDR,RICL,chemical,1,7
OLQDR,RICR,chemical,1,7
OLQDR,RIH,chemical,1,7
OLQDR,RMDDL,chemical,4,7
OLQDR,RMER,chemical,1,7
OLQDR,RMHR,chemical,1,7
OLQDR,SIBVR,chemical,4,7
OLQDR,SMBDL,chemical,1,7
OLQVL,IL1VL,chemical,1,7
OLQVL,IL2L,chemical,2,7
OLQVL,RICL,chemical,1,7
OLQVL,RMDVR,chemical,6,7
OLQVL,RMED,chemical,1,7
OLQVL,RMEL,chemical,1,7
OLQVL,SIBDL,chemical,7,7
OLQVR,IL1VR,chemical,1,7
OLQVR,IL2R,chemical,3,7
OLQVR,PVPR,chemical,1,7
OLQVR,RICR,chemical,1,7
OLQVR,RIGR,chemical,1,7
OLQVR,RMDVL,chemical,5,7
OLQVR,RMER,chemical,1,7
OLQVR,RMHR,chemical,1,7
OLQVR,SIBDR,chemical,5,7
PLNL,AVBR,chemical,1,7
PLNL,BWM-VL03,chemical,1,7
PLNL,RID,chemical,1,7
PLNL,SAADL,chemical,2,7
PLNL,SAAVR,chemical,1,7
PLNL,SMBVL,chemical,6,7
PLNL,SMDVR,chemical,2,7
PLNR,RMGR,chemical,3,7
PLNR,SAADR,chemical,6,7
PLNR,SMBVR,chemical,5,7
PLNR,SMDVL,chemical,1,7
PVCL,ADAL,chemical,1,7
PVCL,AVAL,chemical,3,7
PVCL,AVBL,chemical,5,7
PVCL,AVBR,chemical,9,7
PVCL,AVDL,chemical,1,7
PVCL,AVDR,chemical,1,7
PVCL,AVEL,chemical,2,7
PVCL,AVER,chemical,3,7
PVCL,AVJR,chemical,1,7
PVCL,RID,chemical,10,7
PVCL,SDQL,chemical,1,7
PVCL,SIBDL,chemical,2,7
PVCL,SIBVL,chemical,1,7
PVCR,AVAR,chemical,4,7
PVCR,AVBL,chemical,12,7
PVCR,AVBR,chemical,8,7
PVCR,AVDL,chemical,9,7
PVCR,AVDR,chemical,2,7
PVCR,AVEL,chemical,3,7
PVCR,AVER,chemical,3,7
PVCR,AVJL,chemical,1,7
PVCR,RIS,chemical,1,7
PVCR,SIAVR,chemical,1,7
PVCR,SIBDL,chemical,1,7
PVCR,SIBVL,chemical,2,7
PVNL,AIAL,chemical,1,7
PVNL,AIZR,chemical,1,7
PVNL,ASJL,chemical,2,7
PVNL,AVBL,chemical,2,7
PVNL,AVDR,chemical,2,7
PVNL,AVFL,chemical,1,7
PVNL,AVM,chemical,1,7
PVNL,BDUL,chemical,2,7
PVNL,BDUR,chemical,1,7
PVNL,HSNL,chemical,1,7
PVNL,HSNR,chemical,2,7
PVNL,PVNR,chemical,1,7
PVNL,SMBVL,chemical,1,7
PVNR,ALML,chemical,1,7
PVNR,AVBL,chemical,1,7
PVNR,AVJL,chemical,1,7
PVNR,BDUL,chemical,2,7
PVNR,BDUR,chemical,3,7
PVNR,PVNL,chemical,1,7
PVNR,RIFR,chemical,2,7
PVNR,SDQL,chemical,1,7
PVPL,ADAL,chemical,1,7
PVPL,AIBR,chemical,1,7
PVPL,AQR,chemical,3,7
PVPL,AVAL,chemical,2,7
PVPL,AVAR,chemical,1,7
PVPL,AVBL,chemical,8,7
PVPL,AVBR,chemical,4,7
PVPL,AVFL,chemical,1,7
PVPL,AVFR,chemical,1,7
PVPL,AVHR,chemical,4,7
PVPL,DVA,chemical,1,7
PVPL,PVCL,chemical,6,7
PVPL,SIADL,chemical,1,7
PVPR,AIBL,chemical,2,7
PVPR,AQR,chemical,2,7
PVPR,AVAR,chemical,4,7
PVPR,AVBL,chemical,5,7
PVPR,AVBR,chemical,5,7
PVPR,AVEL,chemical,1,7
PVPR,AVKL,chemical,1,7
PVPR,DVA,chemical,1,7
PVPR,PVCR,chemical,4,7
PVPR,RIGR,chemical,1,7
PVPR,RIR,chemical,1,7
PVPR,RMFR,chemical,1,7
PVQL,AIAL,chemical,9,7
PVQL,ALA,chemical,1,7
PVQL,ASJL,chemical,1,7
PVQL,ASKL,chemical,4,7
PVQL,AVM,chemical,1,7
PVQL,CEPshVL,chemical,1,7
PVQL,PVCL,chemical,1,7
PVQR,AIAR,chemical,9,7
PVQR,AIMR,chemical,1,7
PVQR,ASER,chemical,1,7
PVQR,ASGR,chemical,1,7
PVQR,ASJR,chemical,1,7
PVQR,ASKR,chemical,5,7
PVQR,AWAR,chemical,1,7
PVQR,CEPshVR,chemical,1,7
PVQR,HSNL,chemical,1,7
PVQR,HSNR,chemical,1,7
PVQR,PVNL,chemical,1,7
PVQR,RMGR,chemical,2,7
PVR,AVBL,chemical,12,7
PVR,AVBR,chemical,8,7
PVR,AVJL,chemical,3,7
PVR,AVJR,chemical,4,7
PVR,IL1DL,chemical,1,7
PVR,IL1DR,chemical,2,7
PVR,IL1VL,chemical,4,7
PVR,IL1VR,chemical,2,7
PVR,RIPL,chemical,11,7
PVR,RIPR,chemical,8,7
PVT,AIBL,chemical,5,7
PVT,AIBR,chemical,4,7
PVT,AVEL,chemical,1,7
PVT,AVKL,chemical,6,7
PVT,AVKR,chemical,15,7
PVT,AVL,chemical,6,7
PVT,DVC,chemical,2,7
PVT,IL2VL,chemical,1,7
PVT,RIGL,chemical,5,7
PVT,RIGR,chemical,3,7
PVT,RIH,chemical,3,7
PVT,RMEV,chemical,1,7
PVT,RMFL,chemical,9,7
PVT,RMFR,chemical,4,7
PVT,SMBDL,chemical,1,7
PVT,URAVL,chemical,1,7
RIAL,CEPDL,chemical,1,7
RIAL,IL1L,chemical,2,7
RIAL,RIAR,chemical,22,7
RIAL,RIVL,chemical,3,7
RIAL,RIVR,chemical,2,7
RIAL,RMDDL,chemical,22,7
RIAL,RMDDR,chemical,17,7
RIAL,RMDL,chemical,14,7
RIAL,RMDR,chemical,14,7
RIAL,RMDVL,chemical,23,7
RIAL,RMDVR,chemical,15,7
RIAL,SDQR,chemical,1,7
RIAL,SIADL,chemical,9,7
RIAL,SIAVR,chemical,7,7
RIAL,SMBDL,chemical,1,7
RIAL,SMBDR,chemical,1,7
RIAL,SMBVR,chemical,1,7
RIAL,SMDDL,chemical,20,7
RIAL,SMDDR,chemical,14,7
RIAL,SMDVL,chemical,19,7
RIAL,SMDVR,chemical,19,7
RIAR,CEPDR,chemical,1,7
RIAR,CEPVL,chemical,1,7
RIAR,CEPVR,chemical,1,7
RIAR,IL1R,chemical,1,7
RIAR,RIAL,chemical,22,7
RIAR,RIVR,chemical,4,7
RIAR,RMDDL,chemical,21,7
RIAR,RMDDR,chemical,21,7
RIAR,RMDL,chemical,17,7
RIAR,RMDR,chemical,20,7
RIAR,RMDVL,chemical,18,7
RIAR,RMDVR,chemical,30,7
RIAR,SIADL,chemical,2,7
RIAR,SIADR,chemical,12,7
RIAR,SIAVL,chemical,12,7
RIAR,SIBDL,chemical,1,7
RIAR,SMBDL,chemical,1,7
RIAR,SMBVL,chemical,1,7
RIAR,SMDDL,chemical,11,7
RIAR,SMDDR,chemical,13,7
RIAR,SMDVL,chemical,21,7
RIAR,SMDVR,chemical,12,7
RIBL,AIBL,chemical,1,7
RIBL,AIBR,chemical,6,7
RIBL,AUAL,chemical,2,7
RIBL,AUAR,chemical,1,7
RIBL,AVAL,chemical,4,7
RIBL,AVDR,chemical,1,7
RIBL,AVEL,chemical,3,7
RIBL,AVER,chemical,9,7
RIBL,BAGR,chemical,8,7
RIBL,DVA,chemical,1,7
RIBL,OLLL,chemical,1,7
RIBL,RIAL,chemical,1,7
RIBL,RIH,chemical,1,7
RIBL,RIML,chemical,2,7
RIBL,RIS,chemical,2,7
RIBL,SMDDR,chemical,1,7
RIBL,SMDVR,chemical,2,7
RIBL,URYDL,chemical,1,7
RIBL,URYVL,chemical,1,7
RIBR,AIBL,chemical,4,7
RIBR,AVAR,chemical,1,7
RIBR,AVDL,chemical,2,7
RIBR,AVEL,chemical,10,7
RIBR,AVER,chemical,3,7
RIBR,BAGL,chemical,6,7
RIBR,OLLR,chemical,1,7
RIBR,RIAR,chemical,3,7
RIBR,RIGR,chemical,1,7
RIBR,RIMR,chemical,1,7
RIBR,RIS,chemical,1,7
RIBR,SMDDL,chemical,1,7
RIBR,SMDVL,chemical,2,7
RIBR,URYDR,chemical,1,7
RIBR,URYVR,chemical,1,7
RICL,ADAL,chemical,1,7
RICL,ADAR,chemical,1,7
RICL,AVAL,chemical,9,7
RICL,AVAR,chemical,7,7
RICL,AVBR,chemical,1,7
RICL,AVDL,chemical,1,7
RICL,CEPDL,chemical,2,7
RICL,CEPDR,chemical,1,7
RICL,CEPVL,chemical,1,7
RICL,PVCR,chemical,1,7
RICL,RIML,chemical,4,7
RICL,RIMR,chemical,1,7
RICL,RMHR,chemical,1,7
RICL,SMDDL,chemical,6,7
RICL,SMDDR,chemical,3,7
RICL,SMDVR,chemical,1,7
RICL,URXL,chemical,1,7
RICR,ADAL,chemical,1,7
RICR,AIBL,chemical,4,7
RICR,AIBR,chemical,3,7
RICR,AVAL,chemical,12,7
RICR,AVAR,chemical,8,7
RICR,AVBL,chemical,1,7
RICR,CEPDL,chemical,1,7
RICR,CEPVL,chemical,2,7
RICR,CEPVR,chemical,2,7
RICR,RICL,chemical,1,7
RICR,RIML,chemical,2,7
RICR,RIMR,chemical,3,7
RICR,RIVL,chemical,2,7
RICR,RMGL,chemical,1,7
RICR,RMHR,chemical,1,7
RICR,SMBDR,chemical,2,7
RICR,SMDDR,chemical,3,7
RICR,SMDVL,chemical,4,7
RICR,SMDVR,chemical,1,7
RIFL,AIBR,chemical,1,7
RIFL,AIMR,chemical,1,7
RIFL,ALMR,chemical,1,7
RIFL,ASHL,chemical,2,7
RIFL,AVBL,chemical,7,7
RIFL,AVBR,chemical,9,7
RIFL,AVDR,chemical,1,7
RIFL,AVFL,chemical,1,7
RIFL,AVFR,chemical,4,7
RIFL,AVHR,chemical,2,7
RIFL,AVJL,chemical,1,7
RIFL,AVJR,chemical,1,7
RIFL,PVNL,chemical,1,7
RIFL,RIML,chemical,8,7
RIFL,RIMR,chemical,8,7
RIFR,AIAR,chemical,2,7
RIFR,AIMR,chemical,1,7
RIFR,ALMR,chemical,2,7
RIFR,AQR,chemical,1,7
RIFR,ASHR,chemical,1,7
RIFR,AVBL,chemical,3,7
RIFR,AVBR,chemical,11,7
RIFR,AVFL,chemical,1,7
RIFR,AVHR,chemical,1,7
RIFR,AVJL,chemical,3,7
RIFR,BDUL,chemical,1,7
RIFR,HSNR,chemical,2,7
RIFR,PVNR,chemical,2,7
RIFR,PVPL,chemical,1,7
RIFR,PVPR,chemical,2,7
RIFR,RIMR,chemical,1,7
RIFR,RMGR,chemical,1,7
RIGL,AIBR,chemical,4,7
RIGL,AIZL,chemical,13,7
RIGL,ALNL,chemical,2,7
RIGL,ASHL,chemical,1,7
RIGL,AVBR,chemical,1,7
RIGL,AVEL,chemical,10,7
RIGL,AVER,chemical,3,7
RIGL,AVKR,chemical,6,7
RIGL,BAGR,chemical,6,7
RIGL,OLQDL,chemical,1,7
RIGL,OLQVL,chemical,2,7
RIGL,PVQL,chemical,1,7
RIGL,RIAL,chemical,1,7
RIGL,RIML,chemical,1,7
RIGL,RIR,chemical,1,7
RIGL,RMFL,chemical,5,7
RIGL,RMFR,chemical,2,7
RIGL,RMGL,chemical,3,7
RIGL,RMHL,chemical,1,7
RIGL,RMHR,chemical,5,7
RIGL,URXL,chemical,1,7
RIGL,URYVL,chemical,1,7
RIGR,AIBL,chemical,2,7
RIGR,AIZR,chemical,10,7
RIGR,ALNR,chemical,1,7
RIGR,AVEL,chemical,2,7
RIGR,AVER,chemical,8,7
RIGR,AVKL,chemical,4,7
RIGR,BAGL,chemical,11,7
RIGR,BAGR,chemical,1,7
RIGR,OLQVR,chemical,3,7
RIGR,PLNR,chemical,2,7
RIGR,PVPR,chemical,1,7
RIGR,RIBR,chemical,4,7
RIGR,RIR,chemical,1,7
RIGR,RMFR,chemical,2,7
RIGR,RMGR,chemical,1,7
RIGR,RMHL,chemical,5,7
RIGR,URYVR,chemical,1,7
RIH,AIYL,chemical,2,7
RIH,AIZL,chemical,5,7
RIH,AIZR,chemical,5,7
RIH,AUAR,chemical,2,7
RIH,AVER,chemical,1,7
RIH,BAGL,chemical,1,7
RIH,BAGR,chemical,1,7
RIH,CEPDL,chemical,3,7
RIH,CEPDR,chemical,4,7
RIH,CEPVL,chemical,3,7
RIH,CEPVR,chemical,3,7
RIH,CEPshVL,chemical,2,7
RIH,GLRL,chemical,1,7
RIH,GLRR,chemical,1,7
RIH,IL1VL,chemical,1,7
RIH,IL2L,chemical,1,7
RIH,IL2R,chemical,1,7
RIH,IL2VL,chemical,1,7
RIH,IL2VR,chemical,1,7
RIH,OLQDL,chemical,9,7
RIH,OLQDR,chemical,7,7
RIH,OLQVL,chemical,8,7
RIH,OLQVR,chemical,3,7
RIH,RIAL,chemical,11,7
RIH,RIAR,chemical,10,7
RIH,RIBL,chemical,4,7
RIH,RIBR,chemical,4,7
RIH,RIPL,chemical,4,7
RIH,RIPR,chemical,4,7
RIH,RIR,chemical,1,7
RIH,RMED,chemical,1,7
RIH,RMER,chemical,1,7
