pre,post,type,n_synapses,stage
BDUL,AVHR,chemical,1,3
BDUL,AVJL,chemical,1,3
BDUL,AVJR,chemical,2,3
BDUL,CEPshVL,chemical,1,3
BDUL,PVR,chemical,1,3
BDUL,RIFL,chemical,2,3
BDUL,SIBDR,chemical,1,3
BDUL,URADL,chemical,1,3
BDUR,AVBL,chemical,1,3
BDUR,CEPshVR,chemical,2,3
BDUR,PVCR,chemical,1,3
BDUR,PVR,chemical,2,3
CEPDL,AVER,chemical,4,3
CEPDL,OLLL,chemical,4,3
CEPDL,OLQDL,chemical,1,3
CEPDL,PVR,chemical,1,3
CEPDL,RICL,chemical,1,3
CEPDL,RICR,chemical,1,3
CEPDL,RIPL,chemical,1,3
CEPDL,RMDVL,chemical,2,3
CEPDL,URADL,chemical,1,3
CEPDR,AVEL,chemical,4,3
CEPDR,IL1DR,chemical,1,3
CEPDR,OLLR,chemical,5,3
CEPDR,OLQDR,chemical,1,3
CEPDR,RICL,chemical,2,3
CEPDR,RICR,chemical,2,3
CEPDR,RMDVR,chemical,4,3
CEPDR,URADR,chemical,1,3
CEPDR,URBR,chemical,1,3
CEPVL,OLLL,chemical,2,3
CEPVL,OLQVL,chemical,2,3
CEPVL,PVR,chemical,1,3
CEPVL,RICL,chemical,2,3
CEPVL,RICR,chemical,2,3
CEPVL,RIPL,chemical,1,3
CEPVL,RMDDL,chemical,2,3
CEPVL,SMDVR,chemical,1,3
CEPVR,AVEL,chemical,2,3
CEPVR,IL1VR,chemical,1,3
CEPVR,OLLR,chemical,4,3
CEPVR,OLQVR,chemical,2,3
CEPVR,RICL,chemical,1,3
CEPVR,RICR,chemical,3,3
CEPVR,RIPR,chemical,1,3
CEPVR,RMDDR,chemical,2,3
CEPVR,SMDVL,chemical,2,3
CEPVR,URAVR,chemical,1,3
CEPVR,URBR,chemical,1,3
CEPVR,URYVR,chemical,2,3
DVA,ADAL,chemical,1,3
DVA,AIBL,chemical,1,3
DVA,AIZL,chemical,2,3
DVA,AIZR,chemical,2,3
DVA,AVAR,chemical,1,3
DVA,AVEL,chemical,3,3
DVA,AVER,chemical,2,3
DVA,RIGR,chemical,1,3
DVA,RIR,chemical,2,3
DVC,AIBL,chemical,1,3
DVC,AIBR,chemical,1,3
DVC,AVAL,chemical,2,3
DVC,AVAR,chemical,3,3
DVC,RIBL,chemical,1,3
DVC,RIBR,chemical,1,3
DVC,RIGL,chemical,2,3
DVC,RIGR,chemical,2,3
DVC,URYVR,chemical,1,3
FLPL,ADEL,chemical,2,3
FLPL,AVAL,chemical,2,3
FLPL,AVAR,chemical,2,3
FLPL,AVL,chemical,1,3
FLPL,FLPR,chemical,1,3
FLPR,ADEL,chemical,1,3
FLPR,AVAL,chemical,2,3
FLPR,AVAR,chemical,3,3
FLPR,AVBL,chemical,1,3
FLPR,AVBR,chemical,1,3
FLPR,AVEL,chemical,1,3
FLPR,DVC,chemical,1,3
FLPR,FLPL,chemical,3,3
FLPR,PVCL,chemical,1,3
IL1DL,BWM-DL01,chemical,2,3
IL1DL,BWM-DL02,chemical,2,3
IL1DL,RIPL,chemical,3,3
IL1DL,RMDVL,chemical,4,3
IL1DL,RMEL,chemical,1,3
IL1DR,BWM-DR01,chemical,2,3
IL1DR,BWM-DR02,chemical,3,3
IL1DR,RIPR,chemical,3,3
IL1DR,RMDDL,chemical,1,3
IL1DR,RMDVR,chemical,5,3
IL1DR,RMER,chemical,1,3
IL1L,BWM-DL02,chemical,4,3
IL1L,BWM-VL02,chemical,7,3
IL1L,IL1VL,chemical,1,3
IL1L,RMDDL,chemical,3,3
IL1L,RMDDR,chemical,1,3
IL1L,RMDL,chemical,2,3
IL1L,RMDVL,chemical,2,3
IL1L,RMER,chemical,5,3
IL1R,BWM-DR02,chemical,2,3
IL1R,BWM-VR02,chemical,4,3
IL1R,IL1DR,chemical,1,3
IL1R,RMDDL,chemical,1,3
IL1R,RMDDR,chemical,2,3
IL1R,RMDR,chemical,2,3
IL1R,RMDVR,chemical,2,3
IL1R,RMEL,chemical,2,3
IL1R,URAVR,chemical,1,3
IL1VL,BWM-VL01,chemical,1,3
IL1VL,BWM-VL02,chemical,2,3
IL1VL,RIPL,chemical,3,3
IL1VL,RMDDL,chemical,3,3
IL1VL,RMEL,chemical,2,3
IL1VR,BWM-VR01,chemical,2,3
IL1VR,BWM-VR02,chemical,2,3
IL1VR,RIPR,chemical,3,3
IL1VR,RMDDR,chemical,4,3
IL1VR,RMER,chemical,2,3
IL2DL,IL1DL,chemical,1,3
IL2DL,RIPL,chemical,5,3
IL2DL,RIPR,chemical,1,3
IL2DL,RMED,chemical,1,3
IL2DL,RMEL,chemical,2,3
IL2DL,RMER,chemical,1,3
IL2DL,RMEV,chemical,1,3
IL2DL,URADL,chemical,2,3
IL2DR,GLRDR,chemical,1,3
IL2DR,RIPL,chemical,1,3
IL2DR,RIPR,chemical,5,3
IL2DR,RMED,chemical,1,3
IL2DR,RMEL,chemical,2,3
IL2DR,RMER,chemical,1,3
IL2DR,RMEV,chemical,3,3
IL2DR,URADR,chemical,1,3
IL2L,OLQDL,chemical,3,3
IL2L,OLQVL,chemical,4,3
IL2L,RIH,chemical,6,3
IL2L,RMEL,chemical,1,3
IL2R,OLLR,chemical,1,3
IL2R,OLQDR,chemical,4,3
IL2R,OLQVR,chemical,3,3
IL2R,RIH,chemical,6,3
IL2R,RMDL,chemical,1,3
IL2R,RMER,chemical,2,3
IL2R,SIBDR,chemical,1,3
IL2R,URADR,chemical,1,3
IL2VL,RIH,chemical,1,3
IL2VL,RIPL,chemical,4,3
IL2VL,RMED,chemical,1,3
IL2VL,RMEL,chemical,2,3
IL2VL,RMER,chemical,2,3
IL2VL,RMEV,chemical,2,3
IL2VR,IL1VR,chemical,1,3
IL2VR,RIAR,chemical,1,3
IL2VR,RIPR,chemical,4,3
IL2VR,RMED,chemical,1,3
IL2VR,RMEL,chemical,2,3
IL2VR,RMER,chemical,2,3
IL2VR,RMEV,chemical,1,3
IL2VR,URAVR,chemical,1,3
OLLL,AVER,chemical,14,3
OLLL,CEPVL,chemical,1,3
OLLL,RIBL,chemical,10,3
OLLL,RMDDL,chemical,2,3
OLLL,RMDVL,chemical,1,3
OLLL,SMDDR,chemical,3,3
OLLL,SMDVL,chemical,1,3
OLLL,SMDVR,chemical,4,3
OLLR,AVEL,chemical,12,3
OLLR,CEPDR,chemical,1,3
OLLR,CEPVR,chemical,1,3
OLLR,RIBR,chemical,6,3
OLLR,RMDDR,chemical,1,3
OLLR,RMDL,chemical,1,3
OLLR,RMDVL,chemical,1,3
OLLR,RMDVR,chemical,3,3
OLLR,RMGR,chemical,1,3
OLLR,SMDDL,chemical,3,3
OLLR,SMDDR,chemical,1,3
OLLR,SMDVL,chemical,3,3
OLQDL,IL2L,chemical,1,3
OLQDL,RICR,chemical,1,3
OLQDL,RMDDR,chemical,1,3
OLQDL,SIBVL,chemical,1,3
OLQDR,IL2R,chemical,1,3
OLQDR,RICL,chemical,1,3
OLQDR,RICR,chemical,1,3
OLQDR,RMDDL,chemical,1,3
OLQDR,SIBVR,chemical,1,3
OLQVL,IL2L,chemical,1,3
OLQVL,RICL,chemical,1,3
OLQVL,RMDVR,chemical,1,3
OLQVL,SIBDL,chemical,1,3
OLQVR,IL2R,chemical,1,3
OLQVR,RICR,chemical,1,3
OLQVR,RMDVL,chemical,1,3
OLQVR,SIBDR,chemical,1,3
PVCL,AVAL,chemical,1,3
PVCL,AVBL,chemical,1,3
PVCL,AVBR,chemical,4,3
PVCL,AVER,chemical,2,3
PVCL,AVHR,chemical,1,3
PVCL,AVJR,chemical,1,3
PVCL,RID,chemical,3,3
PVCL,SIAVL,chemical,1,3
PVCR,AVBL,chemical,2,3
PVCR,AVBR,chemical,1,3
PVCR,AVDL,chemical,2,3
PVCR,AVEL,chemical,1,3
PVPL,AVAL,chemical,1,3
PVPL,AVHR,chemical,1,3
PVPL,PVCL,chemical,1,3
PVPR,AVAR,chemical,1,3
PVPR,AVBL,chemical,1,3
PVPR,AVBR,chemical,1,3
PVPR,PVCR,chemical,2,3
PVPR,RIGR,chemical,1,3
PVPR,URXR,chemical,1,3
PVQL,AIAL,chemical,3,3
PVQL,AIAR,chemical,1,3
PVQL,AIML,chemical,1,3
PVQL,ASJL,chemical,1,3
PVQL,ASKL,chemical,2,3
PVQL,AWAL,chemical,1,3
PVQL,CEPVL,chemical,1,3
PVQL,CEPshVL,chemical,1,3
PVQR,AIAR,chemical,2,3
PVQR,AIMR,chemical,1,3
PVQR,ASJR,chemical,1,3
PVQR,ASKR,chemical,1,3
PVQR,CEPshVR,chemical,1,3
PVR,AVBL,chemical,1,3
PVR,AVBR,chemical,3,3
PVR,AVJL,chemical,1,3
PVR,AVJR,chemical,2,3
PVR,IL1DL,chemical,1,3
PVR,RIPL,chemical,1,3
PVR,RIPR,chemical,1,3
PVR,URADR,chemical,1,3
PVT,AIBL,chemical,2,3
PVT,AIBR,chemical,1,3
PVT,AVKL,chemical,2,3
PVT,AVKR,chemical,3,3
PVT,CEPshVL,chemical,1,3
PVT,CEPshVR,chemical,1,3
PVT,OLLL,chemical,1,3
PVT,RIGL,chemical,1,3
PVT,RIH,chemical,1,3
PVT,RIML,chemical,1,3
PVT,RIR,chemical,1,3
PVT,SMBDL,chemical,1,3
PVT,SMBVR,chemical,1,3
PVT,URBL,chemical,1,3
RIAL,IL1L,chemical,1,3
RIAL,RIAR,chemical,9,3
RIAL,RIVL,chemical,1,3
RIAL,RMDDL,chemical,9,3
RIAL,RMDDR,chemical,9,3
RIAL,RMDL,chemical,5,3
RIAL,RMDR,chemical,5,3
RIAL,RMDVL,chemical,8,3
RIAL,RMDVR,chemical,8,3
RIAL,SIADL,chemical,1,3
RIAL,SIAVR,chemical,2,3
RIAL,SMDDL,chemical,5,3
RIAL,SMDDR,chemical,6,3
RIAL,SMDVL,chemical,2,3
RIAL,SMDVR,chemical,5,3
RIAR,CEPDR,chemical,1,3
RIAR,CEPVR,chemical,1,3
RIAR,RIAL,chemical,10,3
RIAR,RIVR,chemical,1,3
RIAR,RMDDL,chemical,6,3
RIAR,RMDDR,chemical,12,3
RIAR,RMDL,chemical,10,3
RIAR,RMDR,chemical,7,3
RIAR,RMDVL,chemical,9,3
RIAR,RMDVR,chemical,5,3
RIAR,SIADR,chemical,4,3
RIAR,SMDDL,chemical,5,3
RIAR,SMDDR,chemical,5,3
RIAR,SMDVL,chemical,9,3
RIAR,SMDVR,chemical,2,3
RIBL,AUAL,chemical,1,3
RIBL,AVAL,chemical,1,3
RIBL,AVDR,chemical,1,3
RIBL,AVEL,chemical,2,3
RIBL,BAGR,chemical,2,3
RIBL,CEPDL,chemical,1,3
RIBL,RIAL,chemical,2,3
RIBL,RIS,chemical,1,3
RIBR,AIBL,chemical,3,3
RIBR,AVAR,chemical,1,3
RIBR,AVDL,chemical,1,3
RIBR,AVEL,chemical,2,3
RIBR,AVER,chemical,3,3
RIBR,BAGL,chemical,3,3
RIBR,OLLR,chemical,1,3
RIBR,RIAR,chemical,2,3
RIBR,RIGR,chemical,1,3
RIBR,RIS,chemical,1,3
RIBR,SMDVL,chemical,1,3
RICL,AIBR,chemical,1,3
RICL,AVAL,chemical,1,3
RICL,AVAR,chemical,4,3
RICL,CEPDL,chemical,1,3
RICL,CEPVR,chemical,1,3
RICL,RICR,chemical,1,3
RICL,SMDDL,chemical,1,3
RICL,SMDDR,chemical,1,3
RICL,URYVL,chemical,1,3
RICR,ADAL,chemical,1,3
RICR,ADAR,chemical,1,3
RICR,AVAL,chemical,1,3
RICR,AVAR,chemical,2,3
RICR,SAAVL,chemical,1,3
RICR,SMDDL,chemical,1,3
RICR,SMDDR,chemical,1,3
RIFL,ADAL,chemical,2,3
RIFL,ASHL,chemical,1,3
RIFL,AVBL,chemical,3,3
RIFL,AVJR,chemical,4,3
RIFL,RIML,chemical,2,3
RIFR,ADAR,chemical,1,3
RIFR,ASHR,chemical,2,3
RIFR,AVBL,chemical,2,3
RIFR,AVBR,chemical,4,3
RIFR,AVJL,chemical,3,3
RIFR,RIMR,chemical,2,3
RIGL,AIBR,chemical,1,3
RIGL,AIZL,chemical,1,3
RIGL,AVKL,chemical,3,3
RIGL,BAGR,chemical,1,3
RIGL,OLQVL,chemical,1,3
RIGL,RIBL,chemical,4,3
RIGL,RIML,chemical,1,3
RIGL,RMGL,chemical,4,3
RIGL,SAADR,chemical,1,3
RIGL,URYDL,chemical,1,3
RIGR,AVDL,chemical,1,3
RIGR,AVER,chemical,1,3
RIGR,AVKR,chemical,3,3
RIGR,BAGL,chemical,3,3
RIGR,OLQVR,chemical,1,3
RIGR,RIAR,chemical,1,3
RIGR,RIBR,chemical,2,3
RIGR,RMGR,chemical,3,3
RIGR,URYVR,chemical,1,3
RIH,AIZL,chemical,4,3
RIH,AIZR,chemical,4,3
RIH,BAGR,chemical,3,3
RIH,BWM-VL01,chemical,1,3
RIH,CEPDL,chemical,1,3
RIH,CEPDR,chemical,2,3
RIH,CEPshDR,chemical,1,3
RIH,GLRVL,chemical,1,3
RIH,GLRVR,chemical,1,3
RIH,IL2VL,chemical,1,3
RIH,IL2VR,chemical,1,3
RIH,OLQDL,chemical,2,3
RIH,OLQDR,chemical,4,3
RIH,OLQVL,chemical,1,3
RIH,OLQVR,chemical,2,3
RIH,RIAL,chemical,6,3
RIH,RIAR,chemical,3,3
RIH,RIBL,chemical,1,3
RIH,RIBR,chemical,2,3
RIH,RIPL,chemical,3,3
RIH,RIPR,chemical,4,3
RIH,RIR,chemical,1,3
RIH,RMEL,chemical,1,3
RIML,AIBR,chemical,2,3
RIML,AVBL,chemical,1,3
RIML,AVBR,chemical,3,3
RIML,AVHR,chemical,1,3
RIML,BWM-DR04,chemical,1,3
RIML,BWM-DR06,chemical,1,3
RIML,BWM-VR04,chemical,1,3
RIML,RIBL,chemical,2,3
RIML,RIBR,chemical,1,3
RIML,RIGL,chemical,1,3
RIML,RIS,chemical,1,3
RIML,RMDL,chemical,1,3
RIML,RMDR,chemical,3,3
RIML,SAADR,chemical,1,3
RIML,SAAVR,chemical,2,3
RIML,SMDDL,chemical,3,3
RIML,SMDDR,chemical,2,3
RIML,SMDVL,chemical,1,3
RIMR,ADAR,chemical,1,3
RIMR,AIBL,chemical,4,3
RIMR,AVBL,chemical,3,3
RIMR,AVBR,chemical,1,3
RIMR,BWM-DL04,chemical,1,3
RIMR,BWM-VL04,chemical,2,3
RIMR,BWM-VL06,chemical,1,3
RIMR,RIBL,chemical,2,3
RIMR,RIBR,chemical,4,3
RIMR,RMDL,chemical,3,3
RIMR,RMGL,chemical,1,3
RIMR,SAAVL,chemical,2,3
RIMR,SAAVR,chemical,1,3
RIMR,SMDDL,chemical,2,3
RIMR,SMDDR,chemical,2,3
RIMR,SMDVR,chemical,3,3
RIPL,IL2DR,chemical,1,3
RIPL,RIH,chemical,1,3
RIPL,RIPR,chemical,1,3
RIR,ADFL,chemical,1,3
RIR,AIYL,chemical,1,3
RIR,AIZL,chemical,4,3
RIR,AIZR,chemical,2,3
RIR,AUAR,chemical,1,3
RIR,AVAL,chemical,1,3
RIR,BAGL,chemical,1,3
RIR,DVA,chemical,3,3
RIR,RIAL,chemical,4,3
RIR,RIAR,chemical,4,3
RIR,RIGR,chemical,1,3
RIR,URXL,chemical,5,3
RIR,URXR,chemical,3,3
RIR,URYVR,chemical,1,3
RIS,AVEL,chemical,4,3
RIS,AVER,chemical,3,3
RIS,CEPDL,chemical,1,3
RIS,CEPDR,chemical,1,3
RIS,CEPVL,chemical,1,3
RIS,CEPVR,chemical,1,3
RIS,RIBL,chemical,5,3
RIS,RIBR,chemical,3,3
RIS,RIML,chemical,1,3
RIS,RIMR,chemical,1,3
RIS,RMDL,chemical,1,3
RIS,RMDR,chemical,3,3
RIS,SMDDR,chemical,1,3
RIS,SMDVR,chemical,1,3
RIVL,GLRVL,chemical,1,3
RIVL,GLRVR,chemical,2,3
RIVL,RIAL,chemical,1,3
RIVL,RIAR,chemical,2,3
RIVL,RMDDR,chemical,1,3
RIVL,RMDVL,chemical,1,3
RIVL,SAADR,chemical,2,3
RIVR,BWM-VL03,chemical,1,3
RIVR,GLRVL,chemical,2,3
